element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
145,1,102.9000,14.0000,6.0000,0.298400,0.111100,-0.801000,0.003493,0.082580,0.056010,0.298390,0.111123,-0.800992,0.003493,0.082584,0.056011,2.286023e-05,0.000670
146,1,107.1000,14.0000,6.0000,0.293300,0.110600,-0.804000,0.003404,0.083210,0.119000,0.293255,0.110567,-0.803974,0.003404,0.083215,0.119003,4.512142e-05,0.001323
147,1,111.3000,14.0000,6.0000,0.288400,0.110700,-0.802000,0.002617,0.083360,0.060630,0.288416,0.110738,-0.801963,0.002617,0.083364,0.060626,3.758172e-05,0.001102
148,1,115.5000,14.0000,6.0000,0.283300,0.110400,-0.803200,0.002565,0.083290,0.124900,0.283332,0.110362,-0.803197,0.002565,0.083286,0.124892,3.848170e-05,0.001128
149,1,119.7000,14.0000,6.0000,0.278000,0.110400,-0.800500,0.001982,0.083140,0.066300,0.277988,0.110367,-0.800540,0.001982,0.083142,0.066304,3.955814e-05,0.001160
150,1,123.9000,14.0000,6.0000,0.272700,0.109900,-0.800500,0.001882,0.083020,0.132800,0.272680,0.109873,-0.800491,0.001882,0.083015,0.132844,4.421475e-05,0.001296
151,1,128.1000,14.0000,6.0000,0.267200,0.109800,-0.797200,0.001035,0.082920,0.075490,0.267231,0.109782,-0.797247,0.001035,0.082918,0.075485,4.693454e-05,0.001376
152,1,132.3000,14.0000,6.0000,0.261500,0.109400,-0.795300,0.001125,0.082370,0.145500,0.261538,0.109381,-0.795319,0.001125,0.082366,0.145522,3.788248e-05,0.001111
153,1,136.5000,14.0000,6.0000,0.255600,0.109200,-0.791400,0.000689,0.082280,0.091220,0.255602,0.109164,-0.791412,0.000689,0.082283,0.091221,3.583357e-05,0.001051
154,1,140.7000,14.0000,6.0000,0.249400,0.108700,-0.788200,0.000737,0.081450,0.165500,0.249383,0.108707,-0.788192,0.000737,0.081450,0.165474,2.586576e-05,0.000758
155,1,144.9000,14.0000,6.0000,0.242500,0.108400,-0.783400,0.000122,0.081420,0.116000,0.242527,0.108382,-0.783355,0.000122,0.081424,0.116013,4.525510e-05,0.001327
156,1,149.1000,14.0000,6.0000,0.234900,0.108100,-0.776400,0.000285,0.080330,0.197300,0.234872,0.108103,-0.776418,0.000285,0.080334,0.197309,2.800262e-05,0.000821
157,1,153.3000,14.0000,6.0000,0.226300,0.107200,-0.770800,-0.000507,0.080080,0.156300,0.226308,0.107206,-0.770816,-0.000507,0.080081,0.156318,1.833416e-05,0.000538
158,1,157.5000,14.0000,6.0000,0.217100,0.103000,-0.787800,-0.001316,0.080890,0.240700,0.217133,0.103035,-0.787824,-0.001316,0.080885,0.240658,4.211339e-05,0.001235
159,1,161.7000,14.0000,6.0000,0.206400,0.106200,-0.756000,-0.005627,0.076610,0.190900,0.206353,0.106168,-0.755967,-0.005627,0.076613,0.190939,4.664122e-05,0.001367
160,1,165.9000,14.0000,6.0000,0.194800,0.119300,-0.654200,-0.008040,0.123300,0.325000,0.194805,0.119280,-0.654230,-0.008040,0.123292,0.325021,3.001372e-05,0.000880
161,1,2.1000,18.0000,6.0000,0.032230,-0.112100,-2.087000,0.014420,-0.116200,-0.642500,0.032230,-0.112105,-2.086763,0.014418,-0.116218,-0.642526,2.365485e-04,0.006935
162,1,6.3000,18.0000,6.0000,0.081160,0.111500,-0.614100,-0.005256,0.009039,-0.673800,0.081163,0.111533,-0.614063,-0.005256,0.009039,-0.673825,3.662630e-05,0.001074
163,1,10.5000,18.0000,6.0000,0.130400,0.081600,-0.826400,0.002980,0.003556,-0.750100,0.130439,0.081603,-0.826400,0.002980,0.003556,-0.750058,4.246197e-05,0.001245
164,1,14.7000,18.0000,6.0000,0.167000,0.098430,-0.723800,0.004581,0.013980,-0.643500,0.167014,0.098426,-0.723819,0.004581,0.013982,-0.643465,3.510104e-05,0.001029
165,1,18.9000,18.0000,6.0000,0.198000,0.097450,-0.741900,0.005897,0.015970,-0.656900,0.198022,0.097446,-0.741946,0.005897,0.015967,-0.656877,4.557591e-05,0.001336
166,1,23.1000,18.0000,6.0000,0.225100,0.103300,-0.714800,0.007262,0.020730,-0.536300,0.225115,0.103281,-0.714797,0.007262,0.020733,-0.536263,3.695133e-05,0.001083
167,1,27.3000,18.0000,6.0000,0.249000,0.103800,-0.724100,0.008233,0.022950,-0.530300,0.248993,0.103759,-0.724096,0.008233,0.022954,-0.530315,4.139153e-05,0.001213
168,1,31.5000,18.0000,6.0000,0.269500,0.108000,-0.708200,0.008893,0.026810,-0.410200,0.269511,0.107971,-0.708203,0.008893,0.026807,-0.410204,2.935901e-05,0.000861
169,1,35.7000,18.0000,6.0000,0.286400,0.108600,-0.716600,0.009163,0.029330,-0.393500,0.286449,0.108581,-0.716571,0.009163,0.029327,-0.393497,4.891556e-05,0.001434
170,1,39.9000,18.0000,6.0000,0.300400,0.110300,-0.717900,0.009598,0.031020,-0.279400,0.300435,0.110315,-0.717935,0.009598,0.031018,-0.279366,3.484847e-05,0.001022
171,1,44.1000,18.0000,6.0000,0.311300,0.110700,-0.726100,0.009637,0.032980,-0.268500,0.311345,0.110730,-0.726100,0.009637,0.032980,-0.268479,4.505856e-05,0.001321
172,1,48.3000,18.0000,6.0000,0.319500,0.111000,-0.733900,0.009879,0.033720,-0.164800,0.319472,0.111017,-0.733927,0.009879,0.033718,-0.164769,3.059154e-05,0.000897
173,1,52.5000,18.0000,6.0000,0.325200,0.111400,-0.740600,0.009641,0.035640,-0.164800,0.325235,0.111409,-0.740596,0.009641,0.035638,-0.164751,4.915464e-05,0.001441
174,1,56.7000,18.0000,6.0000,0.328800,0.111000,-0.751400,0.009482,0.035750,-0.071670,0.328821,0.110983,-0.751427,0.009482,0.035755,-0.071670,2.736818e-05,0.000802
175,1,60.9000,18.0000,6.0000,0.330700,0.111400,-0.756500,0.009194,0.037380,-0.085110,0.330724,0.111375,-0.756460,0.009194,0.037382,-0.085105,3.952775e-05,0.001159
176,1,65.1000,18.0000,6.0000,0.330900,0.110700,-0.767500,0.008825,0.037270,-0.001965,0.330925,0.110711,-0.767533,0.008825,0.037269,-0.001965,3.270030e-05,0.000959
177,1,69.3000,18.0000,6.0000,0.329700,0.111000,-0.770400,0.008438,0.038540,-0.028150,0.329734,0.111036,-0.770439,0.008438,0.038535,-0.028153,3.947003e-05,0.001157
178,1,73.5000,18.0000,6.0000,0.327600,0.110000,-0.780900,0.008247,0.038370,0.047370,0.327596,0.109997,-0.780852,0.008247,0.038375,0.047365,4.764515e-05,0.001397
179,1,77.7000,18.0000,6.0000,0.324500,0.110200,-0.782700,0.007592,0.039550,0.010250,0.324504,0.110192,-0.782677,0.007592,0.039554,0.010253,2.349374e-05,0.000689
180,1,81.9000,18.0000,6.0000,0.320900,0.109400,-0.791200,0.007121,0.039610,0.080220,0.320850,0.109446,-0.791177,0.007121,0.039612,0.080218,4.966382e-05,0.001456
181,1,86.1000,18.0000,6.0000,0.316700,0.109900,-0.791500,0.006544,0.040500,0.034230,0.316682,0.109901,-0.791451,0.006544,0.040504,0.034230,4.857017e-05,0.001424
182,1,90.3000,18.0000,6.0000,0.312200,0.109300,-0.798100,0.006152,0.040420,0.100600,0.312188,0.109300,-0.798133,0.006152,0.040417,0.100560,3.969419e-05,0.001164
183,1,94.5000,18.0000,6.0000,0.307500,0.109500,-0.797300,0.005561,0.041020,0.048280,0.307465,0.109474,-0.797269,0.005561,0.041022,0.048285,3.458679e-05,0.001014
184,1,98.7000,18.0000,6.0000,0.302400,0.108400,-0.802700,0.005177,0.041130,0.112700,0.302423,0.108425,-0.802673,0.005177,0.041134,0.112680,2.669964e-05,0.000783
185,1,102.9000,18.0000,6.0000,0.297200,0.108400,-0.801300,0.004600,0.041600,0.055900,0.297220,0.108444,-0.801311,0.004600,0.041598,0.055898,4.414516e-05,0.001294
186,1,107.1000,18.0000,6.0000,0.292200,0.107800,-0.804300,0.004120,0.041520,0.119500,0.292215,0.107811,-0.804289,0.004120,0.041518,0.119510,1.460788e-05,0.000428
187,1,111.3000,18.0000,6.0000,0.287300,0.107800,-0.802500,0.003521,0.041730,0.060460,0.287271,0.107799,-0.802509,0.003521,0.041730,0.060458,2.920613e-05,0.000856
188,1,115.5000,18.0000,6.0000,0.282100,0.107500,-0.803600,0.003152,0.041830,0.125200,0.282089,0.107473,-0.803612,0.003152,0.041829,0.125235,3.503493e-05,0.001027
189,1,119.7000,18.0000,6.0000,0.277000,0.107700,-0.801000,0.002569,0.041800,0.065880,0.276957,0.107703,-0.801026,0.002569,0.041801,0.065880,4.294510e-05,0.001259
190,1,123.9000,18.0000,6.0000,0.271700,0.107300,-0.800800,0.002107,0.041750,0.133000,0.271696,0.107286,-0.800847,0.002107,0.041747,0.133015,4.660777e-05,0.001366
191,1,128.1000,18.0000,6.0000,0.266200,0.107100,-0.797700,0.001458,0.041710,0.074990,0.266182,0.107113,-0.797733,0.001458,0.041707,0.074986,3.275231e-05,0.000960
192,1,132.3000,18.0000,6.0000,0.260600,0.106700,-0.795700,0.001265,0.041990,0.145600,0.260585,0.106692,-0.795712,0.001265,0.041988,0.145565,3.451106e-05,0.001012
193,1,136.5000,18.0000,6.0000,0.254700,0.106400,-0.791700,0.000880,0.041420,0.090720,0.254694,0.106411,-0.791699,0.000881,0.041423,0.090716,1.107352e-05,0.000325
194,1,140.7000,18.0000,6.0000,0.248500,0.105800,-0.789000,0.000641,0.041670,0.165800,0.248525,0.105840,-0.788974,0.000641,0.041666,0.165768,3.988867e-05,0.001169
195,1,144.9000,18.0000,6.0000,0.241700,0.105600,-0.783900,0.000181,0.041140,0.115400,0.241738,0.105604,-0.783866,0.000181,0.041141,0.115376,3.822917e-05,0.001121
196,1,149.1000,18.0000,6.0000,0.233900,0.105400,-0.776400,-0.000126,0.041490,0.197300,0.233893,0.105368,-0.776353,-0.000126,0.041490,0.197286,4.678256e-05,0.001372
197,1,153.3000,18.0000,6.0000,0.225500,0.104500,-0.770600,-0.000355,0.041300,0.155800,0.225471,0.104531,-0.770580,-0.000355,0.041295,0.155767,3.256808e-05,0.000955
198,1,157.5000,18.0000,6.0000,0.216400,0.100500,-0.786400,0.000125,0.040200,0.240700,0.216362,0.100472,-0.786401,0.000125,0.040196,0.240697,3.781856e-05,0.001109
199,1,161.7000,18.0000,6.0000,0.205600,0.103400,-0.756400,0.003110,0.045240,0.191600,0.205602,0.103435,-0.756435,0.003110,0.045241,0.191641,4.104573e-05,0.001203
200,1,165.9000,18.0000,6.0000,0.193700,0.116200,-0.661400,0.006503,0.000255,0.326000,0.193676,0.116193,-0.661365,0.006503,0.000255,0.326019,3.471654e-05,0.001018
201,1,2.1000,22.0000,6.0000,0.032230,-0.114200,-2.081000,-0.014230,0.147600,-0.640900,0.032233,-0.114207,-2.080646,-0.014231,0.147629,-0.640878,3.536904e-04,0.010369
202,1,6.3000,22.0000,6.0000,0.080300,0.107400,-0.614500,0.010520,0.065700,-0.671500,0.080298,0.107423,-0.614515,0.010525,0.065700,-0.671510,2.285256e-05,0.000670
203,1,10.5000,22.0000,6.0000,0.129000,0.078230,-0.825200,0.005921,0.086620,-0.747500,0.129041,0.078234,-0.825241,0.005921,0.086616,-0.747465,4.117205e-05,0.001207
204,1,14.7000,22.0000,6.0000,0.165900,0.094990,-0.723200,0.007025,0.084220,-0.640900,0.165930,0.094986,-0.723190,0.007025,0.084222,-0.640879,3.046026e-05,0.000893
205,1,18.9000,22.0000,6.0000,0.196900,0.094050,-0.741200,0.007814,0.088390,-0.654100,0.196917,0.094046,-0.741170,0.007814,0.088394,-0.654124,3.032940e-05,0.000889
206,1,23.1000,22.0000,6.0000,0.223900,0.099970,-0.714400,0.009139,0.089410,-0.533600,0.223940,0.099970,-0.714390,0.009139,0.089410,-0.533609,3.978020e-05,0.001166
207,1,27.3000,22.0000,6.0000,0.247800,0.100300,-0.723800,0.009998,0.092950,-0.527400,0.247785,0.100350,-0.723779,0.009998,0.092951,-0.527414,4.995618e-05,0.001465
208,1,31.5000,22.0000,6.0000,0.268000,0.104400,-0.708100,0.010650,0.094870,-0.407600,0.268030,0.104441,-0.708144,0.010650,0.094873,-0.407557,4.410021e-05,0.001293
209,1,35.7000,22.0000,6.0000,0.284900,0.105200,-0.716400,0.011210,0.097800,-0.391100,0.284937,0.105230,-0.716446,0.011206,0.097797,-0.391061,4.580610e-05,0.001343
210,1,39.9000,22.0000,6.0000,0.298900,0.107100,-0.717900,0.011670,0.100900,-0.277300,0.298850,0.107108,-0.717925,0.011666,0.100916,-0.277284,4.965689e-05,0.001456
211,1,44.1000,22.0000,6.0000,0.309700,0.107600,-0.726300,0.011520,0.103100,-0.266500,0.309703,0.107604,-0.726286,0.011522,0.103080,-0.266476,2.426712e-05,0.000711
212,1,48.3000,22.0000,6.0000,0.317900,0.108000,-0.734000,0.011650,0.106200,-0.162800,0.317904,0.107965,-0.734035,0.011653,0.106241,-0.162841,4.097304e-05,0.001201
213,1,52.5000,22.0000,6.0000,0.323700,0.108400,-0.740800,0.011410,0.107800,-0.163300,0.323716,0.108361,-0.740822,0.011408,0.107837,-0.163299,3.892613e-05,0.001141
214,1,56.7000,22.0000,6.0000,0.327200,0.108000,-0.751800,0.011270,0.110900,-0.070190,0.327224,0.107982,-0.751802,0.011271,0.110890,-0.070192,2.375551e-05,0.000696
215,1,60.9000,22.0000,6.0000,0.329100,0.108300,-0.756700,0.011020,0.112100,-0.083840,0.329051,0.108333,-0.756678,0.011024,0.112113,-0.083835,4.898758e-05,0.001436
216,1,65.1000,22.0000,6.0000,0.329300,0.107600,-0.767900,0.010650,0.114700,-0.000688,0.329284,0.107642,-0.767880,0.010652,0.114708,-0.000688,4.186612e-05,0.001227
217,1,69.3000,22.0000,6.0000,0.328000,0.108000,-0.770900,0.010210,0.115700,-0.027180,0.327954,0.108028,-0.770922,0.010208,0.115669,-0.027185,4.621276e-05,0.001355
218,1,73.5000,22.0000,6.0000,0.325900,0.107000,-0.781200,0.009638,0.117900,0.048320,0.325919,0.107048,-0.781191,0.009638,0.117905,0.048315,4.801305e-05,0.001408
219,1,77.7000,22.0000,6.0000,0.323000,0.107200,-0.782800,0.008939,0.118900,0.011160,0.323049,0.107152,-0.782806,0.008939,0.118885,0.011165,4.855542e-05,0.001423
220,1,81.9000,22.0000,6.0000,0.319200,0.106300,-0.791400,0.008515,0.120700,0.080980,0.319245,0.106303,-0.791384,0.008515,0.120726,0.080980,4.517542e-05,0.001324
221,1,86.1000,22.0000,6.0000,0.315100,0.106700,-0.791800,0.007916,0.121300,0.035020,0.315113,0.106727,-0.791810,0.007916,0.121332,0.035018,3.208063e-05,0.000941
222,1,90.3000,22.0000,6.0000,0.310700,0.106000,-0.798600,0.007269,0.122700,0.101200,0.310750,0.105970,-0.798597,0.007269,0.122668,0.101221,4.999855e-05,0.001466
223,1,94.5000,22.0000,6.0000,0.306000,0.106100,-0.797800,0.006526,0.123200,0.048700,0.306028,0.106094,-0.797828,0.006526,0.123185,0.048698,2.810271e-05,0.000824
224,1,98.7000,22.0000,6.0000,0.301000,0.105300,-0.802900,0.006125,0.124200,0.113100,0.300987,0.105280,-0.802904,0.006125,0.124197,0.113079,2.082882e-05,0.000611
225,1,102.9000,22.0000,6.0000,0.295900,0.105400,-0.801100,0.005597,0.124400,0.056040,0.295924,0.105437,-0.801145,0.005597,0.124443,0.056039,4.481049e-05,0.001314
226,1,107.1000,22.0000,6.0000,0.290900,0.104600,-0.804700,0.004900,0.125000,0.119900,0.290875,0.104596,-0.804653,0.004900,0.124978,0.119878,4.678652e-05,0.001372
227,1,111.3000,22.0000,6.0000,0.285800,0.104600,-0.803100,0.004218,0.125100,0.060490,0.285755,0.104586,-0.803050,0.004218,0.125110,0.060488,4.993544e-05,0.001464
228,1,115.5000,22.0000,6.0000,0.280700,0.104300,-0.803800,0.003743,0.125200,0.125300,0.280669,0.104342,-0.803806,0.003743,0.125159,0.125316,4.221063e-05,0.001237
229,1,119.7000,22.0000,6.0000,0.275700,0.104300,-0.801500,0.003052,0.125100,0.065660,0.275699,0.104346,-0.801514,0.003052,0.125150,0.065656,4.965166e-05,0.001456
230,1,123.9000,22.0000,6.0000,0.270600,0.103900,-0.801300,0.002539,0.124900,0.132800,0.270564,0.103885,-0.801284,0.002539,0.124867,0.132818,3.636252e-05,0.001066
231,1,128.1000,22.0000,6.0000,0.265100,0.103900,-0.797800,0.001893,0.124800,0.074970,0.265131,0.103867,-0.797803,0.001893,0.124777,0.074967,3.304275e-05,0.000969
232,1,132.3000,22.0000,6.0000,0.259400,0.103400,-0.795700,0.001541,0.124300,0.145200,0.259443,0.103368,-0.795747,0.001541,0.124326,0.145242,4.669211e-05,0.001369
233,1,136.5000,22.0000,6.0000,0.253600,0.103000,-0.791900,0.001222,0.124300,0.090460,0.253623,0.103046,-0.791856,0.001222,0.124338,0.090463,4.638711e-05,0.001360
234,1,140.7000,22.0000,6.0000,0.247400,0.102500,-0.789200,0.000814,0.123400,0.165500,0.247445,0.102483,-0.789222,0.000814,0.123360,0.165529,4.513085e-05,0.001323
235,1,144.9000,22.0000,6.0000,0.240500,0.102100,-0.783800,0.000206,0.123000,0.114900,0.240534,0.102065,-0.783752,0.000206,0.123029,0.114944,4.800531e-05,0.001407
236,1,149.1000,22.0000,6.0000,0.232900,0.101900,-0.776100,-0.000286,0.121700,0.196800,0.232890,0.101917,-0.776087,-0.000286,0.121698,0.196821,2.130956e-05,0.000625
237,1,153.3000,22.0000,6.0000,0.224500,0.101400,-0.770600,-0.000834,0.121300,0.155600,0.224540,0.101428,-0.770638,-0.000834,0.121308,0.155584,3.998405e-05,0.001172
238,1,157.5000,22.0000,6.0000,0.215600,0.097260,-0.787100,-0.001592,0.122400,0.240800,0.215606,0.097261,-0.787111,-0.001592,0.122430,0.240787,2.961738e-05,0.000868
239,1,161.7000,22.0000,6.0000,0.204900,0.100100,-0.756500,-0.005026,0.117100,0.191300,0.204867,0.100077,-0.756525,-0.005026,0.117068,0.191276,3.287497e-05,0.000964
240,1,165.9000,22.0000,6.0000,0.193300,0.112900,-0.659000,-0.008314,0.160800,0.325300,0.193308,0.112904,-0.658987,-0.008314,0.160804,0.325265,3.518444e-05,0.001031
241,1,2.1000,26.0000,6.0000,0.031660,-0.117200,-2.073000,0.015000,-0.090440,-0.639100,0.031661,-0.117229,-2.072580,0.014999,-0.090443,-0.639080,4.203654e-04,0.012324
242,1,6.3000,26.0000,6.0000,0.079230,0.102600,-0.613700,-0.004795,0.035530,-0.668700,0.079235,0.102585,-0.613735,-0.004795,0.035525,-0.668728,3.470233e-05,0.001017
243,1,10.5000,26.0000,6.0000,0.128100,0.073940,-0.822700,0.003922,0.030720,-0.744600,0.128071,0.073940,-0.822714,0.003922,0.030718,-0.744619,2.858120e-05,0.000838
244,1,14.7000,26.0000,6.0000,0.164900,0.090660,-0.721100,0.006703,0.041840,-0.637800,0.164854,0.090665,-0.721054,0.006703,0.041841,-0.637780,4.596076e-05,0.001347
245,1,18.9000,26.0000,6.0000,0.195700,0.089640,-0.739000,0.008769,0.044890,-0.651000,0.195739,0.089642,-0.738954,0.008769,0.044892,-0.650952,4.800265e-05,0.001407
246,1,23.1000,26.0000,6.0000,0.222700,0.095560,-0.712200,0.010360,0.050950,-0.530300,0.222687,0.095559,-0.712239,0.010357,0.050952,-0.530310,3.862478e-05,0.001132
247,1,27.3000,26.0000,6.0000,0.246300,0.095950,-0.721500,0.011400,0.054470,-0.524100,0.246316,0.095954,-0.721545,0.011398,0.054467,-0.524080,4.532773e-05,0.001329
248,1,31.5000,26.0000,6.0000,0.266700,0.100300,-0.705800,0.012380,0.059250,-0.404400,0.266655,0.100333,-0.705827,0.012377,0.059247,-0.404390,4.487394e-05,0.001316
249,1,35.7000,26.0000,6.0000,0.283600,0.101200,-0.714100,0.013120,0.062490,-0.388200,0.283577,0.101221,-0.714068,0.013119,0.062489,-0.388222,3.238995e-05,0.000950
250,1,39.9000,26.0000,6.0000,0.297200,0.102900,-0.715600,0.013580,0.065170,-0.274500,0.297217,0.102918,-0.715564,0.013579,0.065173,-0.274549,4.869680e-05,0.001428
251,1,44.1000,26.0000,6.0000,0.308200,0.103600,-0.723900,0.013590,0.068300,-0.264000,0.308178,0.103603,-0.723910,0.013592,0.068298,-0.264044,4.440343e-05,0.001302
252,1,48.3000,26.0000,6.0000,0.316300,0.104100,-0.731600,0.013780,0.069780,-0.160600,0.316324,0.104074,-0.731556,0.013778,0.069777,-0.160643,4.415814e-05,0.001295
253,1,52.5000,26.0000,6.0000,0.322300,0.104500,-0.738300,0.013560,0.072380,-0.161400,0.322261,0.104464,-0.738321,0.013558,0.072379,-0.161413,3.938582e-05,0.001155
254,1,56.7000,26.0000,6.0000,0.325900,0.104100,-0.749400,0.013360,0.073100,-0.068530,0.325870,0.104098,-0.749406,0.013357,0.073099,-0.068535,3.040807e-05,0.000891
255,1,60.9000,26.0000,6.0000,0.327500,0.104400,-0.754200,0.013050,0.075180,-0.082390,0.327513,0.104371,-0.754195,0.013048,0.075184,-0.082391,2.934659e-05,0.000860
256,1,65.1000,26.0000,6.0000,0.327700,0.103800,-0.765300,0.012710,0.075610,0.000758,0.327651,0.103795,-0.765283,0.012714,0.075613,0.000758,4.926718e-05,0.001444
257,1,69.3000,26.0000,6.0000,0.326300,0.104200,-0.768300,0.011930,0.077540,-0.025880,0.326342,0.104235,-0.768293,0.011927,0.077536,-0.025877,4.176246e-05,0.001224
258,1,73.5000,26.0000,6.0000,0.324200,0.103100,-0.778600,0.011330,0.078020,0.049560,0.324231,0.103058,-0.778563,0.011333,0.078024,0.049563,4.180239e-05,0.001226
259,1,77.7000,26.0000,6.0000,0.321500,0.103300,-0.780300,0.010610,0.079520,0.012190,0.321473,0.103308,-0.780325,0.010612,0.079525,0.012188,2.686648e-05,0.000788
260,1,81.9000,26.0000,6.0000,0.317900,0.102500,-0.788900,0.009979,0.079850,0.081940,0.317881,0.102517,-0.788902,0.009979,0.079854,0.081944,1.876512e-05,0.000550
261,1,86.1000,26.0000,6.0000,0.313800,0.102700,-0.789100,0.009288,0.081080,0.035880,0.313802,0.102664,-0.789070,0.009288,0.081077,0.035876,3.641318e-05,0.001068
262,1,90.3000,26.0000,6.0000,0.309400,0.101700,-0.795800,0.008577,0.081250,0.102000,0.309392,0.101685,-0.795827,0.008577,0.081252,0.102021,2.736487e-05,0.000802
263,1,94.5000,26.0000,6.0000,0.304700,0.101900,-0.795100,0.007643,0.082080,0.049280,0.304684,0.101857,-0.795119,0.007643,0.082077,0.049283,4.326723e-05,0.001268
264,1,98.7000,26.0000,6.0000,0.299700,0.101200,-0.800400,0.007141,0.082330,0.113600,0.299712,0.101247,-0.800385,0.007141,0.082327,0.113615,4.718771e-05,0.001383
265,1,102.9000,26.0000,6.0000,0.294700,0.101400,-0.798900,0.006306,0.083010,0.056320,0.294731,0.101395,-0.798862,0.006306,0.083007,0.056321,3.846427e-05,0.001128
266,1,107.1000,26.0000,6.0000,0.289600,0.100700,-0.801700,0.005573,0.083030,0.120200,0.289627,0.100668,-0.801738,0.005573,0.083031,0.120216,3.827186e-05,0.001122
267,1,111.3000,26.0000,6.0000,0.284500,0.100700,-0.799900,0.004897,0.083230,0.060600,0.284496,0.100748,-0.799865,0.004897,0.083231,0.060600,4.770858e-05,0.001399
268,1,115.5000,26.0000,6.0000,0.279600,0.100200,-0.801300,0.004414,0.083310,0.125400,0.279592,0.100198,-0.801328,0.004414,0.083307,0.125375,2.771327e-05,0.000812
269,1,119.7000,26.0000,6.0000,0.274700,0.100100,-0.798900,0.003652,0.083460,0.065680,0.274719,0.100077,-0.798860,0.003652,0.083457,0.065680,4.032595e-05,0.001182
270,1,123.9000,26.0000,6.0000,0.269600,0.099560,-0.798300,0.003013,0.083710,0.132600,0.269587,0.099559,-0.798302,0.003013,0.083713,0.132647,4.656833e-05,0.001365
271,1,128.1000,26.0000,6.0000,0.264100,0.099390,-0.794900,0.002131,0.083340,0.074630,0.264112,0.099394,-0.794863,0.002131,0.083343,0.074633,3.733944e-05,0.001095
272,1,132.3000,26.0000,6.0000,0.258600,0.099100,-0.792800,0.001666,0.083540,0.145300,0.258589,0.099097,-0.792824,0.001666,0.083542,0.145266,3.441150e-05,0.001009
273,1,136.5000,26.0000,6.0000,0.252700,0.098850,-0.789200,0.001213,0.083270,0.090080,0.252735,0.098850,-0.789203,0.001213,0.083269,0.090079,3.498400e-05,0.001026
274,1,140.7000,26.0000,6.0000,0.246500,0.098240,-0.786400,0.000734,0.083190,0.165000,0.246484,0.098242,-0.786360,0.000734,0.083190,0.164997,3.983264e-05,0.001168
275,1,144.9000,26.0000,6.0000,0.239600,0.097830,-0.781000,0.000119,0.082410,0.114500,0.239632,0.097830,-0.780989,0.000119,0.082413,0.114465,3.487958e-05,0.001023
276,1,149.1000,26.0000,6.0000,0.232300,0.097620,-0.773600,-0.000089,0.082900,0.196400,0.232274,0.097620,-0.773624,-0.000089,0.082904,0.196373,2.704890e-05,0.000793
277,1,153.3000,26.0000,6.0000,0.223800,0.096980,-0.768100,-0.000272,0.082420,0.155200,0.223760,0.096980,-0.768142,-0.000272,0.082423,0.155202,4.165497e-05,0.001221
