element_id,layer,cx_in,cy_in,cz_in,po_sx,po_sy,po_sz,po_sxy,po_syz,po_szx,ae_sx,ae_sy,ae_sz,ae_sxy,ae_syz,ae_sxz,max_abs_diff_psi,rel_to_peak_pct
699,1,77.7000,114.0000,6.0000,0.040070,-0.522100,-1.702000,0.008466,1.338000,-0.096680,0.040067,-0.522147,-1.702200,0.008466,1.338224,-0.096683,2.240791e-04,0.006565
700,1,81.9000,114.0000,6.0000,0.035520,-0.527700,-1.727000,-0.005009,1.348000,0.403600,0.035518,-0.527712,-1.727273,-0.005009,1.348062,0.403572,2.732300e-04,0.008006
701,1,86.1000,114.0000,6.0000,0.029210,-0.529400,-1.725000,0.008420,1.355000,-0.104700,0.029205,-0.529437,-1.724663,0.008420,1.355369,-0.104685,3.693134e-04,0.010821
702,1,90.3000,114.0000,6.0000,0.024180,-0.533800,-1.742000,-0.005376,1.362000,0.397300,0.024178,-0.533829,-1.742408,-0.005376,1.362208,0.397293,4.075900e-04,0.011942
703,1,94.5000,114.0000,6.0000,0.018760,-0.535300,-1.740000,0.008414,1.367000,-0.122200,0.018757,-0.535284,-1.739945,0.008414,1.367052,-0.122164,5.512422e-05,0.001615
704,1,98.7000,114.0000,6.0000,0.014150,-0.538500,-1.751000,-0.005543,1.371000,0.382900,0.014154,-0.538527,-1.751198,-0.005543,1.371178,0.382899,1.982700e-04,0.005809
705,1,102.9000,114.0000,6.0000,0.009291,-0.539600,-1.749000,0.008283,1.374000,-0.143500,0.009291,-0.539595,-1.748632,0.008283,1.373562,-0.143532,4.380483e-04,0.012835
706,1,107.1000,114.0000,6.0000,0.005067,-0.541600,-1.753000,-0.005628,1.375000,0.363300,0.005067,-0.541566,-1.753139,-0.005628,1.375069,0.363336,1.392570e-04,0.004080
707,1,111.3000,114.0000,6.0000,0.000949,-0.542600,-1.751000,0.008182,1.375000,-0.165200,0.000949,-0.542589,-1.751375,0.008182,1.374980,-0.165229,3.751865e-04,0.010993
708,1,115.5000,114.0000,6.0000,-0.002056,-0.543300,-1.749000,-0.005975,1.374000,0.342100,-0.002056,-0.543259,-1.749498,-0.005975,1.373653,0.342119,4.982659e-04,0.014599
709,1,119.7000,114.0000,6.0000,-0.005789,-0.543900,-1.748000,0.007871,1.371000,-0.184900,-0.005789,-0.543897,-1.748038,0.007871,1.371332,-0.184907,3.316712e-04,0.009718
710,1,123.9000,114.0000,6.0000,-0.008156,-0.543300,-1.740000,-0.006070,1.368000,0.324000,-0.008156,-0.543318,-1.740424,-0.006070,1.367578,0.324005,4.239034e-04,0.012420
711,1,128.1000,114.0000,6.0000,-0.011620,-0.543800,-1.740000,0.007655,1.363000,-0.198200,-0.011617,-0.543756,-1.739673,0.007655,1.363127,-0.198205,3.270173e-04,0.009582
712,1,132.3000,114.0000,6.0000,-0.013280,-0.541800,-1.725000,-0.006108,1.357000,0.311400,-0.013279,-0.541841,-1.725122,-0.006108,1.356928,0.311386,1.215744e-04,0.003562
713,1,136.5000,114.0000,6.0000,-0.016620,-0.542100,-1.724000,0.007496,1.350000,-0.201900,-0.016620,-0.542142,-1.724425,0.007496,1.350273,-0.201861,4.248878e-04,0.012449
714,1,140.7000,114.0000,6.0000,-0.018900,-0.539600,-1.706000,-0.006177,1.342000,0.308800,-0.018898,-0.539552,-1.706176,-0.006177,1.341684,0.308829,3.158702e-04,0.009255
715,1,144.9000,114.0000,6.0000,-0.022100,-0.539600,-1.705000,0.007454,1.333000,-0.192700,-0.022100,-0.539553,-1.705227,0.007454,1.332884,-0.192655,2.270269e-04,0.006652
716,1,149.1000,114.0000,6.0000,-0.024790,-0.534800,-1.672000,-0.006068,1.322000,0.320300,-0.024788,-0.534756,-1.672209,-0.006068,1.322305,0.320295,3.048362e-04,0.008932
717,1,153.3000,114.0000,6.0000,-0.029340,-0.533400,-1.663000,0.006968,1.316000,-0.154300,-0.029338,-0.533447,-1.663058,0.006968,1.315961,-0.154322,5.813180e-05,0.001703
718,1,157.5000,114.0000,6.0000,-0.032190,-0.550400,-1.777000,-0.003734,1.307000,0.344600,-0.032185,-0.550417,-1.776996,-0.003734,1.307034,0.344583,3.358151e-05,0.000984
719,1,161.7000,114.0000,6.0000,-0.036690,-0.525800,-1.594000,0.013110,1.259000,-0.230400,-0.036692,-0.525785,-1.594475,0.013115,1.258724,-0.230357,4.747305e-04,0.013909
720,1,165.9000,114.0000,6.0000,-0.044190,-0.440600,-1.022000,-0.013400,1.239000,0.527100,-0.044191,-0.440628,-1.022461,-0.013396,1.238527,0.527108,4.733529e-04,0.013869
721,1,174.0000,2.0000,6.0000,0.152800,0.083590,-0.800400,0.000835,-0.142800,0.323000,0.152773,0.083591,-0.800362,0.000835,-0.142773,0.322972,3.848448e-05,0.001128
722,1,186.0000,2.0000,6.0000,0.097840,0.085400,-0.724600,-0.002431,-0.101000,0.484500,0.097839,0.085402,-0.724593,-0.002431,-0.100965,0.484510,3.454662e-05,0.001012
723,1,198.0000,2.0000,6.0000,0.017910,0.076380,-0.692700,0.000805,-0.102400,0.703900,0.017915,0.076376,-0.692730,0.000805,-0.102393,0.703910,3.004189e-05,0.000880
724,1,210.0000,2.0000,6.0000,-0.091970,0.049730,-0.748000,-0.001876,-0.109500,0.969900,-0.091970,0.049730,-0.748003,-0.001876,-0.109472,0.969884,2.825146e-05,0.000828
725,1,222.0000,2.0000,6.0000,-0.246300,0.060290,-0.515100,0.005294,-0.076180,1.218000,-0.246278,0.060291,-0.515072,0.005294,-0.076184,1.217814,1.858129e-04,0.005444
726,1,234.0000,2.0000,6.0000,-0.405900,-0.143400,-1.728000,0.008040,-0.295700,1.331000,-0.405909,-0.143435,-1.727929,0.008040,-0.295687,1.330882,1.180780e-04,0.003460
727,1,174.0000,6.0000,6.0000,0.158600,0.082530,-0.762500,-0.001336,0.162700,0.321400,0.158567,0.082525,-0.762498,-0.001336,0.162674,0.321448,4.774614e-05,0.001399
728,1,186.0000,6.0000,6.0000,0.103900,0.084820,-0.680800,0.001623,0.116800,0.484600,0.103898,0.084818,-0.680848,0.001623,0.116816,0.484596,4.814013e-05,0.001410
729,1,198.0000,6.0000,6.0000,0.024280,0.075580,-0.650400,-0.002082,0.117000,0.703500,0.024278,0.075582,-0.650445,-0.002082,0.116966,0.703479,4.499913e-05,0.001318
730,1,210.0000,6.0000,6.0000,-0.086060,0.048850,-0.706000,0.000537,0.119800,0.968900,-0.086057,0.048849,-0.706013,0.000537,0.119826,0.968883,2.643836e-05,0.000775
731,1,222.0000,6.0000,6.0000,-0.238500,0.059570,-0.467700,-0.005769,0.084310,1.218000,-0.238470,0.059568,-0.467657,-0.005769,0.084310,1.218080,8.032825e-05,0.002354
732,1,234.0000,6.0000,6.0000,-0.390900,-0.143400,-1.626000,-0.007219,0.281200,1.323000,-0.390945,-0.143423,-1.625793,-0.007219,0.281184,1.322992,2.068115e-04,0.006060
733,1,174.0000,10.0000,6.0000,0.150200,0.081580,-0.814400,0.000087,-0.098640,0.322000,0.150158,0.081579,-0.814376,0.000087,-0.098644,0.322037,4.233834e-05,0.001241
734,1,186.0000,10.0000,6.0000,0.095230,0.083350,-0.738700,-0.003324,-0.053770,0.483800,0.095235,0.083354,-0.738713,-0.003324,-0.053766,0.483789,1.271088e-05,0.000372
735,1,198.0000,10.0000,6.0000,0.015490,0.074490,-0.705900,0.000012,-0.059970,0.702500,0.015492,0.074485,-0.705890,0.000012,-0.059967,0.702512,1.228647e-05,0.000360
736,1,210.0000,10.0000,6.0000,-0.094180,0.047890,-0.761000,-0.002409,-0.068960,0.968000,-0.094183,0.047890,-0.761025,-0.002409,-0.068959,0.967961,3.878288e-05,0.001136
737,1,222.0000,10.0000,6.0000,-0.248500,0.058940,-0.530300,0.003744,-0.046140,1.215000,-0.248497,0.058936,-0.530292,0.003744,-0.046136,1.214577,4.232334e-04,0.012401
738,1,234.0000,10.0000,6.0000,-0.409500,-0.144300,-1.753000,0.006095,-0.231600,1.330000,-0.409453,-0.144294,-1.753337,0.006095,-0.231581,1.329576,4.240357e-04,0.012424
739,1,174.0000,14.0000,6.0000,0.155100,0.080570,-0.777200,-0.001897,0.174000,0.321600,0.155085,0.080570,-0.777166,-0.001897,0.173972,0.321614,3.412103e-05,0.001000
740,1,186.0000,14.0000,6.0000,0.100300,0.082140,-0.703800,0.000671,0.125400,0.483100,0.100296,0.082142,-0.703823,0.000671,0.125398,0.483106,2.344415e-05,0.000687
741,1,198.0000,14.0000,6.0000,0.020490,0.073630,-0.671800,-0.003022,0.125300,0.701400,0.020495,0.073626,-0.671773,-0.003022,0.125312,0.701377,2.692907e-05,0.000789
742,1,210.0000,14.0000,6.0000,-0.089200,0.047290,-0.726700,-0.000374,0.124000,0.965800,-0.089197,0.047289,-0.726733,-0.000374,0.123955,0.965777,4.499254e-05,0.001318
743,1,222.0000,14.0000,6.0000,-0.242000,0.057900,-0.490000,-0.005306,0.087750,1.212000,-0.241967,0.057896,-0.490021,-0.005306,0.087745,1.212366,3.655311e-04,0.010710
744,1,234.0000,14.0000,6.0000,-0.398200,-0.144400,-1.678000,-0.005654,0.250100,1.323000,-0.398213,-0.144436,-1.677561,-0.005654,0.250065,1.323468,4.676620e-04,0.013702
745,1,174.0000,18.0000,6.0000,0.153500,0.078040,-0.783800,-0.000490,-0.067550,0.320400,0.153464,0.078036,-0.783825,-0.000490,-0.067548,0.320375,3.616958e-05,0.001060
746,1,186.0000,18.0000,6.0000,0.099010,0.079900,-0.708300,-0.004176,-0.025110,0.482200,0.099012,0.079900,-0.708266,-0.004176,-0.025108,0.482155,4.452724e-05,0.001305
747,1,198.0000,18.0000,6.0000,0.019480,0.071110,-0.676300,-0.001116,-0.033130,0.699800,0.019479,0.071113,-0.676284,-0.001116,-0.033130,0.699798,1.575003e-05,0.000461
748,1,210.0000,18.0000,6.0000,-0.090270,0.044810,-0.731400,-0.003564,-0.044890,0.963200,-0.090274,0.044811,-0.731439,-0.003564,-0.044888,0.963203,3.868506e-05,0.001133
749,1,222.0000,18.0000,6.0000,-0.242900,0.055460,-0.499200,0.003189,-0.027750,1.209000,-0.242905,0.055455,-0.499222,0.003189,-0.027754,1.208773,2.273302e-04,0.006661
750,1,234.0000,18.0000,6.0000,-0.399500,-0.146000,-1.684000,0.006688,-0.216100,1.317000,-0.399453,-0.146004,-1.683767,0.006688,-0.216071,1.317107,2.334504e-04,0.006840
751,1,174.0000,22.0000,6.0000,0.153400,0.075120,-0.780000,-0.002342,0.207700,0.319700,0.153361,0.075119,-0.779980,-0.002342,0.207663,0.319713,3.877406e-05,0.001136
752,1,186.0000,22.0000,6.0000,0.098930,0.077030,-0.704200,-0.000066,0.159400,0.480800,0.098930,0.077035,-0.704223,-0.000066,0.159356,0.480812,4.437905e-05,0.001300
753,1,198.0000,22.0000,6.0000,0.019550,0.068310,-0.672000,-0.003824,0.156800,0.697700,0.019550,0.068307,-0.672039,-0.003824,0.156754,0.697742,4.592390e-05,0.001346
754,1,210.0000,22.0000,6.0000,-0.089830,0.042240,-0.726500,-0.001441,0.152200,0.960000,-0.089832,0.042236,-0.726505,-0.001441,0.152169,0.959979,3.105871e-05,0.000910
755,1,222.0000,22.0000,6.0000,-0.241900,0.053020,-0.494700,-0.006174,0.111100,1.204000,-0.241884,0.053020,-0.494723,-0.006174,0.111082,1.204017,2.252016e-05,0.000660
756,1,234.0000,22.0000,6.0000,-0.397900,-0.147600,-1.673000,-0.005953,0.271400,1.311000,-0.397920,-0.147632,-1.673165,-0.005953,0.271380,1.310925,1.654749e-04,0.004848
757,1,174.0000,26.0000,6.0000,0.152600,0.071350,-0.778600,-0.000893,-0.031480,0.319700,0.152648,0.071347,-0.778579,-0.000893,-0.031477,0.319673,4.825444e-05,0.001414
758,1,186.0000,26.0000,6.0000,0.097980,0.073050,-0.705100,-0.005103,0.011460,0.479200,0.097981,0.073053,-0.705131,-0.005103,0.011460,0.479228,3.101944e-05,0.000909
759,1,198.0000,26.0000,6.0000,0.018780,0.064250,-0.672200,-0.001810,0.001409,0.695500,0.018783,0.064247,-0.672186,-0.001810,0.001409,0.695471,2.927127e-05,0.000858
760,1,210.0000,26.0000,6.0000,-0.090310,0.038560,-0.726700,-0.004229,-0.012980,0.956300,-0.090312,0.038564,-0.726699,-0.004229,-0.012976,0.956275,2.490556e-05,0.000730
761,1,222.0000,26.0000,6.0000,-0.242200,0.049360,-0.497300,0.002578,0.000127,1.198000,-0.242217,0.049362,-0.497326,0.002578,0.000127,1.198448,4.479972e-04,0.013126
762,1,234.0000,26.0000,6.0000,-0.397800,-0.150100,-1.673000,0.006510,-0.191100,1.305000,-0.397818,-0.150081,-1.672596,0.006510,-0.191056,1.304507,4.926244e-04,0.014434
763,1,174.0000,30.0000,6.0000,0.155000,0.066790,-0.756100,-0.002254,0.248100,0.319400,0.154992,0.066792,-0.756128,-0.002254,0.248138,0.319375,3.824967e-05,0.001121
764,1,186.0000,30.0000,6.0000,0.098670,0.069030,-0.695000,-0.000962,0.198400,0.477300,0.098671,0.069032,-0.694991,-0.000962,0.198391,0.477305,9.468866e-06,0.000277
765,1,198.0000,30.0000,6.0000,0.019570,0.060240,-0.662400,-0.004429,0.194400,0.693000,0.019573,0.060243,-0.662386,-0.004429,0.194367,0.692964,3.627501e-05,0.001063
766,1,210.0000,30.0000,6.0000,-0.089290,0.034840,-0.715900,-0.002040,0.187600,0.952100,-0.089290,0.034840,-0.715926,-0.002040,0.187550,0.952056,4.987609e-05,0.001461
767,1,222.0000,30.0000,6.0000,-0.240300,0.045890,-0.487000,-0.006441,0.143000,1.192000,-0.240264,0.045888,-0.487014,-0.006441,0.143012,1.192393,3.927377e-04,0.011507
768,1,234.0000,30.0000,6.0000,-0.393600,-0.151700,-1.645000,-0.005726,0.297200,1.297000,-0.393617,-0.151743,-1.644559,-0.005726,0.297179,1.296563,4.413868e-04,0.012933
769,1,174.0000,34.0000,6.0000,0.154500,0.060010,-0.755800,0.000086,0.033840,0.312700,0.154526,0.060013,-0.755757,0.000086,0.033840,0.312658,4.335029e-05,0.001270
770,1,186.0000,34.0000,6.0000,0.099380,0.063520,-0.678500,-0.005266,0.060550,0.476600,0.099375,0.063522,-0.678524,-0.005266,0.060546,0.476606,2.402187e-05,0.000704
771,1,198.0000,34.0000,6.0000,0.019540,0.054330,-0.657200,-0.002572,0.051840,0.689400,0.019537,0.054331,-0.657161,-0.002572,0.051841,0.689409,3.865219e-05,0.001132
772,1,210.0000,34.0000,6.0000,-0.089050,0.029490,-0.709800,-0.004451,0.035160,0.947800,-0.089054,0.029485,-0.709764,-0.004451,0.035158,0.947792,3.648735e-05,0.001069
773,1,222.0000,34.0000,6.0000,-0.239000,0.040650,-0.475900,0.001741,0.042890,1.185000,-0.238998,0.040647,-0.475892,0.001741,0.042886,1.184584,4.161122e-04,0.012192
774,1,234.0000,34.0000,6.0000,-0.392200,-0.155900,-1.636000,0.005999,-0.140600,1.293000,-0.392168,-0.155858,-1.635584,0.005999,-0.140589,1.292538,4.621816e-04,0.013542
775,1,174.0000,38.0000,6.0000,0.130000,0.052690,-0.921900,-0.004811,0.296300,0.306500,0.129981,0.052688,-0.921925,-0.004811,0.296295,0.306474,2.588659e-05,0.000758
776,1,186.0000,38.0000,6.0000,0.088180,0.058180,-0.740800,-0.001345,0.247600,0.476100,0.088179,0.058176,-0.740823,-0.001345,0.247613,0.476055,4.537555e-05,0.001329
777,1,198.0000,38.0000,6.0000,0.010500,0.048420,-0.712100,-0.004741,0.242700,0.685000,0.010504,0.048422,-0.712064,-0.004741,0.242705,0.685033,3.593752e-05,0.001053
778,1,210.0000,38.0000,6.0000,-0.097490,0.024290,-0.760100,-0.002527,0.234400,0.943900,-0.097494,0.024286,-0.760063,-0.002527,0.234437,0.943947,4.695961e-05,0.001376
779,1,222.0000,38.0000,6.0000,-0.248500,0.035620,-0.538900,-0.006868,0.186200,1.176000,-0.248511,0.035621,-0.538873,-0.006868,0.186188,1.175750,2.501145e-04,0.007328
780,1,234.0000,38.0000,6.0000,-0.411900,-0.158900,-1.768000,-0.003358,0.333400,1.286000,-0.411876,-0.158911,-1.768270,-0.003358,0.333404,1.286197,2.699546e-04,0.007910
781,1,174.0000,42.0000,6.0000,0.166600,0.041360,-0.679300,-0.007507,-0.028730,0.339800,0.166645,0.041356,-0.679319,-0.007507,-0.028733,0.339788,4.506019e-05,0.001320
782,1,186.0000,42.0000,6.0000,0.099790,0.048650,-0.668500,-0.007020,0.091180,0.464400,0.099794,0.048650,-0.668546,-0.007020,0.091177,0.464358,4.639987e-05,0.001360
783,1,198.0000,42.0000,6.0000,0.017820,0.040130,-0.646000,-0.001446,0.059780,0.684100,0.017822,0.040126,-0.646041,-0.001446,0.059781,0.684055,4.466908e-05,0.001309
784,1,210.0000,42.0000,6.0000,-0.089880,0.016500,-0.694700,-0.006519,0.044640,0.937000,-0.089884,0.016498,-0.694666,-0.006519,0.044635,0.936974,3.358596e-05,0.000984
785,1,222.0000,42.0000,6.0000,-0.239400,0.025040,-0.498100,0.004275,0.065960,1.175000,-0.239402,0.025038,-0.498120,0.004275,0.065961,1.175152,1.517449e-04,0.004446
786,1,234.0000,42.0000,6.0000,-0.383300,-0.163800,-1.559000,0.012120,-0.214600,1.240000,-0.383307,-0.163823,-1.558926,0.012122,-0.214561,1.240391,3.911595e-04,0.011461
787,1,174.0000,46.0000,6.0000,0.211600,0.021470,-0.454500,0.000415,0.533900,0.319800,0.211567,0.021469,-0.454530,0.000415,0.533864,0.319814,3.633576e-05,0.001065
788,1,186.0000,46.0000,6.0000,0.137700,0.041310,-0.367500,0.004739,0.352900,0.462100,0.137654,0.041308,-0.367455,0.004739,0.352904,0.462100,4.607927e-05,0.001350
789,1,198.0000,46.0000,6.0000,0.055800,0.031170,-0.391300,-0.006626,0.363200,0.680700,0.055800,0.031170,-0.391297,-0.006626,0.363167,0.680706,3.252877e-05,0.000953
790,1,210.0000,46.0000,6.0000,-0.052750,0.008149,-0.435000,-0.001192,0.349500,0.929900,-0.052754,0.008149,-0.434970,-0.001192,0.349503,0.929857,4.289584e-05,0.001257
791,1,222.0000,46.0000,6.0000,-0.192000,0.015620,-0.178700,-0.009846,0.298800,1.172000,-0.191973,0.015620,-0.178744,-0.009846,0.298783,1.171645,3.554078e-04,0.010413
792,1,234.0000,46.0000,6.0000,-0.299200,-0.171100,-0.995500,-0.013680,0.532500,1.225000,-0.299220,-0.171122,-0.995494,-0.013683,0.532461,1.225288,2.878350e-04,0.008433
793,1,174.0000,54.0000,6.0000,0.118100,-0.013630,-1.078000,-0.001307,0.279800,0.280500,0.118073,-0.013635,-1.078191,-0.001307,0.279837,0.280452,1.911216e-04,0.005600
794,1,186.0000,54.0000,6.0000,0.073310,0.017930,-0.735400,-0.005130,0.304500,0.464900,0.073307,0.017934,-0.735391,-0.005130,0.304501,0.464915,1.492907e-05,0.000437
795,1,198.0000,54.0000,6.0000,0.000086,0.004001,-0.745900,-0.003351,0.292600,0.670900,0.000086,0.004001,-0.745934,-0.003351,0.292643,0.670928,4.347773e-05,0.001274
796,1,210.0000,54.0000,6.0000,-0.107200,-0.017580,-0.785600,-0.003732,0.278900,0.922400,-0.107214,-0.017581,-0.785630,-0.003732,0.278905,0.922403,3.011115e-05,0.000882
797,1,222.0000,54.0000,6.0000,-0.258100,-0.005255,-0.576700,-0.001260,0.262800,1.145000,-0.258054,-0.005255,-0.576667,-0.001260,0.262828,1.144956,4.641097e-05,0.001360
798,1,234.0000,54.0000,6.0000,-0.424800,-0.197400,-1.833000,0.000116,0.204700,1.269000,-0.424828,-0.197377,-1.832646,0.000116,0.204679,1.268519,4.813168e-04,0.014102
799,1,174.0000,66.0000,6.0000,0.148800,-0.058510,-0.737000,-0.004978,0.472800,0.304500,0.148817,-0.058509,-0.737035,-0.004978,0.472823,0.304464,3.589895e-05,0.001052
800,1,186.0000,66.0000,6.0000,0.092920,-0.038410,-0.587100,-0.003435,0.462700,0.455500,0.092923,-0.038407,-0.587101,-0.003435,0.462679,0.455527,2.668908e-05,0.000782
801,1,198.0000,66.0000,6.0000,0.014810,-0.049120,-0.589600,-0.003063,0.459400,0.664900,0.014809,-0.049118,-0.589650,-0.003063,0.459416,0.664900,4.989536e-05,0.001462
802,1,210.0000,66.0000,6.0000,-0.091430,-0.069430,-0.630600,-0.002408,0.449600,0.907200,-0.091428,-0.069429,-0.630561,-0.002408,0.449599,0.907239,3.926761e-05,0.001151
803,1,222.0000,66.0000,6.0000,-0.236100,-0.058340,-0.419400,-0.001376,0.426700,1.125000,-0.236086,-0.058338,-0.419422,-0.001376,0.426688,1.125230,2.302642e-04,0.006747
804,1,234.0000,66.0000,6.0000,-0.377300,-0.240500,-1.452000,0.003602,0.397100,1.196000,-0.377349,-0.240484,-1.452016,0.003602,0.397081,1.195986,4.887793e-05,0.001432
805,1,174.0000,78.0000,6.0000,0.134200,-0.133100,-0.748700,-0.003190,0.683600,0.291000,0.134185,-0.133095,-0.748737,-0.003190,0.683566,0.291047,4.679564e-05,0.001371
806,1,186.0000,78.0000,6.0000,0.081690,-0.117800,-0.590600,-0.003087,0.676200,0.451700,0.081692,-0.117754,-0.590585,-0.003087,0.676192,0.451721,4.634429e-05,0.001358
807,1,198.0000,78.0000,6.0000,0.005468,-0.126700,-0.583400,-0.001187,0.672700,0.661900,0.005468,-0.126713,-0.583366,-0.001187,0.672726,0.661944,4.441810e-05,0.001301
808,1,210.0000,78.0000,6.0000,-0.101800,-0.146300,-0.624300,-0.000225,0.672700,0.903300,-0.101817,-0.146257,-0.624342,-0.000225,0.672743,0.903271,4.303036e-05,0.001261
809,1,222.0000,78.0000,6.0000,-0.245900,-0.135700,-0.427200,0.001030,0.665200,1.105000,-0.245940,-0.135661,-0.427232,0.001030,0.665175,1.104924,7.634549e-05,0.002237
810,1,234.0000,78.0000,6.0000,-0.388400,-0.309300,-1.445000,0.001678,0.648100,1.160000,-0.388373,-0.309259,-1.444976,0.001678,0.648060,1.159575,4.245343e-04,0.012439
811,1,174.0000,90.0000,6.0000,0.111600,-0.242000,-0.790100,-0.003856,0.937600,0.275200,0.111579,-0.242047,-0.790139,-0.003856,0.937592,0.275193,4.662309e-05,0.001366
812,1,186.0000,90.0000,6.0000,0.060840,-0.225900,-0.632700,-0.002633,0.920000,0.440400,0.060836,-0.225902,-0.632746,-0.002633,0.920010,0.440449,4.888395e-05,0.001432
813,1,198.0000,90.0000,6.0000,-0.014440,-0.235800,-0.625300,-0.000502,0.914600,0.661400,-0.014445,-0.235828,-0.625295,-0.000502,0.914579,0.661390,2.775545e-05,0.000813
814,1,210.0000,90.0000,6.0000,-0.120800,-0.254400,-0.658900,0.002987,0.934500,0.923800,-0.120846,-0.254445,-0.658886,0.002987,0.934545,0.923803,4.632477e-05,0.001357
815,1,222.0000,90.0000,6.0000,-0.270000,-0.246300,-0.472000,0.001804,0.963900,1.119000,-0.269997,-0.246329,-0.471985,0.001804,0.963933,1.119330,3.304711e-04,0.009683
816,1,234.0000,90.0000,6.0000,-0.414900,-0.414700,-1.501000,0.003799,0.975200,1.138000,-0.414936,-0.414709,-1.501399,0.003799,0.975237,1.137966,3.985838e-04,0.011678
817,1,174.0000,102.0000,6.0000,0.123900,-0.394700,-0.579200,-0.001348,1.160000,0.256300,0.123874,-0.394674,-0.579184,-0.001348,1.160270,0.256278,2.696328e-04,0.007900
818,1,186.0000,102.0000,6.0000,0.071760,-0.371800,-0.421000,-0.001345,1.138000,0.415200,0.071764,-0.371824,-0.420982,-0.001345,1.137552,0.415157,4.479435e-04,0.013125
819,1,198.0000,102.0000,6.0000,-0.004179,-0.380800,-0.428000,0.000931,1.115000,0.652300,-0.004179,-0.380806,-0.428034,0.000931,1.114767,0.652308,2.328482e-04,0.006822
820,1,210.0000,102.0000,6.0000,-0.112900,-0.404100,-0.471900,0.001691,1.128000,0.952700,-0.112873,-0.404117,-0.471917,0.001691,1.127727,0.952660,2.726704e-04,0.007989
821,1,222.0000,102.0000,6.0000,-0.260300,-0.394400,-0.280500,0.006317,1.268000,1.260000,-0.260268,-0.394391,-0.280516,0.006317,1.267563,1.259618,4.365634e-04,0.012791
822,1,234.0000,102.0000,6.0000,-0.380500,-0.585600,-1.056000,-0.017310,1.355000,1.187000,-0.380472,-0.585601,-1.055898,-0.017314,1.354673,1.187421,4.209824e-04,0.012335
823,1,174.0000,114.0000,6.0000,-0.070210,-0.563700,-1.847000,0.000254,1.282000,0.193900,-0.070212,-0.563710,-1.847134,0.000254,1.282024,0.193907,1.337988e-04,0.003920
824,1,186.0000,114.0000,6.0000,-0.111500,-0.514700,-1.459000,0.003758,1.205000,0.382800,-0.111504,-0.514684,-1.459249,0.003758,1.204792,0.382804,2.493751e-04,0.007307
825,1,198.0000,114.0000,6.0000,-0.178800,-0.524900,-1.449000,0.001807,1.165000,0.633300,-0.178831,-0.524889,-1.449249,0.001807,1.165375,0.633311,3.747956e-04,0.010981
826,1,210.0000,114.0000,6.0000,-0.281900,-0.550500,-1.503000,0.003882,1.142000,0.963000,-0.281869,-0.550529,-1.502922,0.003882,1.142000,0.962965,7.816973e-05,0.002290
827,1,222.0000,114.0000,6.0000,-0.451700,-0.515600,-1.056000,-0.017290,1.191000,1.346000,-0.451666,-0.515618,-1.056135,-0.017287,1.190524,1.346387,4.759080e-04,0.013944
828,1,234.0000,114.0000,6.0000,-0.679100,-0.814000,-3.139000,-0.047540,1.947000,1.944000,-0.679082,-0.814036,-3.138541,-0.047541,1.946979,1.944229,4.585981e-04,0.013437
829,0,2.1000,2.0000,14.0000,-0.095160,-0.561100,-0.207200,-0.001125,0.030080,-0.058010,-0.095163,-0.561149,-0.207212,-0.001125,0.030079,-0.058013,4.855239e-05,0.001423
830,0,6.3000,2.0000,14.0000,-0.240000,-0.595400,-0.159000,0.000986,0.017650,-0.108900,-0.239983,-0.595406,-0.158982,0.000986,0.017650,-0.108938,3.800617e-05,0.001114
831,0,10.5000,2.0000,14.0000,-0.387500,-0.646500,-0.153700,-0.000016,0.012730,-0.057770,-0.387455,-0.646528,-0.153733,-0.000016,0.012733,-0.057770,4.485345e-05,0.001314
832,0,14.7000,2.0000,14.0000,-0.499300,-0.691900,-0.166200,-0.000467,0.011300,-0.060110,-0.499253,-0.691892,-0.166162,-0.000467,0.011298,-0.060114,4.746804e-05,0.001391
833,0,18.9000,2.0000,14.0000,-0.594100,-0.726200,-0.163200,-0.000666,0.010870,-0.041030,-0.594058,-0.726191,-0.163196,-0.000666,0.010865,-0.041033,4.240963e-05,0.001243
834,0,23.1000,2.0000,14.0000,-0.677100,-0.758300,-0.165500,-0.000705,0.010500,-0.046300,-0.677072,-0.758335,-0.165451,-0.000705,0.010500,-0.046300,4.896379e-05,0.001435
835,0,27.3000,2.0000,14.0000,-0.749800,-0.785800,-0.164300,-0.000826,0.010430,-0.030930,-0.749840,-0.785820,-0.164290,-0.000826,0.010430,-0.030929,3.997108e-05,0.001171
836,0,31.5000,2.0000,14.0000,-0.812100,-0.810400,-0.165200,-0.000804,0.010300,-0.035040,-0.812136,-0.810449,-0.165192,-0.000804,0.010296,-0.035036,4.886160e-05,0.001432
837,0,35.7000,2.0000,14.0000,-0.864600,-0.831200,-0.164600,-0.000931,0.010340,-0.021230,-0.864578,-0.831246,-0.164639,-0.000931,0.010341,-0.021232,4.578397e-05,0.001341
838,0,39.9000,2.0000,14.0000,-0.907400,-0.849000,-0.165100,-0.000860,0.010440,-0.024820,-0.907355,-0.849040,-0.165128,-0.000860,0.010440,-0.024820,4.506307e-05,0.001320
839,0,44.1000,2.0000,14.0000,-0.941000,-0.863500,-0.165100,-0.000968,0.010590,-0.012070,-0.941036,-0.863482,-0.165085,-0.000968,0.010590,-0.012072,3.626307e-05,0.001062
