
 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3572  -1.15012E-03  1.14088E-03 -9.19887E-04 
  3573  -1.43996E-03  8.89518E-04 -3.92362E-04 
  3574  -1.37328E-03  8.83552E-04 -3.66975E-04 
  3575  -1.26608E-03  9.61413E-04 -3.83802E-04 
  3576  -1.20101E-03  9.34944E-04 -3.59662E-04 
  3577  -1.16227E-03  1.01844E-03 -4.35977E-04 
  3578  -1.09962E-03  9.73474E-04 -4.09667E-04 
  3579  -1.13660E-03  1.10161E-03 -5.90685E-04 
  3580  -1.07539E-03  1.02609E-03 -5.45172E-04 
  3581  -1.15724E-03  1.11407E-03 -8.18727E-04 
  3582  -1.10185E-03  1.14539E-03 -8.05011E-04 
  3583  -1.42218E-03  8.98676E-04 -2.91561E-04 
  3584  -1.37256E-03  8.96545E-04 -2.72875E-04 
  3585  -1.24330E-03  9.74689E-04 -2.87566E-04 
  3586  -1.18773E-03  9.50342E-04 -2.68961E-04 
  3587  -1.13393E-03  1.03332E-03 -3.42806E-04 
  3588  -1.07583E-03  9.88366E-04 -3.21727E-04 
  3589  -1.10334E-03  1.11417E-03 -5.00354E-04 
  3590  -1.04558E-03  1.03743E-03 -4.60048E-04 
  3591  -1.13156E-03  1.12700E-03 -7.29726E-04 
  3592  -1.07720E-03  1.15513E-03 -7.22749E-04 
  3593  -1.40999E-03  9.36452E-04 -2.37578E-04 
  3594  -1.38801E-03  9.42444E-04 -2.24034E-04 
  3595  -1.22379E-03  1.01261E-03 -2.26395E-04 
  3596  -1.18573E-03  9.93376E-04 -2.12382E-04 
  3597  -1.10733E-03  1.06782E-03 -2.78526E-04 
  3598  -1.06064E-03  1.02441E-03 -2.61903E-04 
  3599  -1.07239E-03  1.14380E-03 -4.37810E-04 
  3600  -1.02403E-03  1.06539E-03 -4.01893E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3601  -1.11449E-03  1.15502E-03 -6.72751E-04 
  3602  -1.06713E-03  1.17893E-03 -6.70846E-04 
  3603  -1.40005E-03  9.99016E-04 -2.34331E-04 
  3604  -1.41319E-03  1.01939E-03 -2.22705E-04 
  3605  -1.20458E-03  1.07308E-03 -1.99504E-04 
  3606  -1.18858E-03  1.06321E-03 -1.87728E-04 
  3607  -1.08031E-03  1.12254E-03 -2.40496E-04 
  3608  -1.04828E-03  1.08260E-03 -2.26228E-04 
  3609  -1.04231E-03  1.19309E-03 -4.00646E-04 
  3610  -1.00573E-03  1.11293E-03 -3.66623E-04 
  3611  -1.10149E-03  1.20219E-03 -6.45631E-04 
  3612  -1.06401E-03  1.22080E-03 -6.45735E-04 
  3613  -1.38935E-03  1.08373E-03 -2.86100E-04 
  3614  -1.44180E-03  1.12679E-03 -2.74174E-04 
  3615  -1.18326E-03  1.15437E-03 -2.03475E-04 
  3616  -1.19089E-03  1.15917E-03 -1.92917E-04 
  3617  -1.05122E-03  1.19684E-03 -2.22951E-04 
  3618  -1.03456E-03  1.16268E-03 -2.10352E-04 
  3619  -1.01161E-03  1.26216E-03 -3.83061E-04 
  3620  -9.86903E-04  1.18032E-03 -3.49792E-04 
  3621  -1.08845E-03  1.26788E-03 -6.41896E-04 
  3622  -1.06149E-03  1.28144E-03 -6.42839E-04 
  3623  -1.37525E-03  1.18964E-03 -4.01744E-04 
  3624  -1.46644E-03  1.26466E-03 -3.86730E-04 
  3625  -1.15777E-03  1.25447E-03 -2.35913E-04 
  3626  -1.18759E-03  1.28016E-03 -2.25409E-04 
  3627  -1.01889E-03  1.28883E-03 -2.21656E-04 
  3628  -1.01621E-03  1.26298E-03 -2.10011E-04 
  3629  -9.78960E-04  1.34916E-03 -3.80839E-04 
  3630  -9.64602E-04  1.26587E-03 -3.47172E-04 
  3631  -1.07221E-03  1.34997E-03 -6.56550E-04 
  3632  -1.05463E-03  1.35934E-03 -6.57400E-04 
  3633  -1.35440E-03  1.31921E-03 -5.88173E-04 
  3634  -1.47710E-03  1.43302E-03 -5.68118E-04 
  3635  -1.12483E-03  1.37049E-03 -2.91709E-04 
  3636  -1.17352E-03  1.42407E-03 -2.80454E-04 
  3637  -9.81124E-04  1.39497E-03 -2.33096E-04 
  3638  -9.90285E-04  1.38029E-03 -2.21495E-04 
  3639  -9.42716E-04  1.45072E-03 -3.90035E-04 
  3640  -9.36602E-04  1.36619E-03 -3.55221E-04 
  3641  -1.04984E-03  1.44598E-03 -6.84964E-04 
  3642  -1.03986E-03  1.45223E-03 -6.85224E-04 
  3643   0.00000E+00  0.00000E+00  0.00000E+00 
  3644   0.00000E+00  0.00000E+00  0.00000E+00 
  3645   0.00000E+00  0.00000E+00  0.00000E+00 
  3646   0.00000E+00  0.00000E+00  0.00000E+00 
  3647   0.00000E+00  0.00000E+00  0.00000E+00 
  3648   0.00000E+00  0.00000E+00  0.00000E+00 
  3649   0.00000E+00  0.00000E+00  0.00000E+00 
  3650   0.00000E+00  0.00000E+00  0.00000E+00 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3651   0.00000E+00  0.00000E+00  0.00000E+00 
  3652   0.00000E+00  0.00000E+00  0.00000E+00 
  3653   0.00000E+00  0.00000E+00  0.00000E+00 
  3654   0.00000E+00  0.00000E+00  0.00000E+00 
  3655   0.00000E+00  0.00000E+00  0.00000E+00 
  3656   0.00000E+00  0.00000E+00  0.00000E+00 
  3657   0.00000E+00  0.00000E+00  0.00000E+00 
  3658   0.00000E+00  0.00000E+00  0.00000E+00 
  3659   0.00000E+00  0.00000E+00  0.00000E+00 
  3660   0.00000E+00  0.00000E+00  0.00000E+00 
  3661   0.00000E+00  0.00000E+00  0.00000E+00 
  3662   0.00000E+00  0.00000E+00  0.00000E+00 
  3663   0.00000E+00  0.00000E+00  0.00000E+00 
  3664   0.00000E+00  0.00000E+00  0.00000E+00 
  3665   0.00000E+00  0.00000E+00  0.00000E+00 
  3666   0.00000E+00  0.00000E+00  0.00000E+00 
  3667   0.00000E+00  0.00000E+00  0.00000E+00 
  3668   0.00000E+00  0.00000E+00  0.00000E+00 
  3669   0.00000E+00  0.00000E+00  0.00000E+00 
  3670   0.00000E+00  0.00000E+00  0.00000E+00 
  3671   0.00000E+00  0.00000E+00  0.00000E+00 
  3672   0.00000E+00  0.00000E+00  0.00000E+00 
  3673   0.00000E+00  0.00000E+00  0.00000E+00 
  3674   0.00000E+00  0.00000E+00  0.00000E+00 
  3675   0.00000E+00  0.00000E+00  0.00000E+00 
  3676   0.00000E+00  0.00000E+00  0.00000E+00 
  3677   0.00000E+00  0.00000E+00  0.00000E+00 
  3678   0.00000E+00  0.00000E+00  0.00000E+00 
  3679   0.00000E+00  0.00000E+00  0.00000E+00 
  3680   0.00000E+00  0.00000E+00  0.00000E+00 
  3681   0.00000E+00  0.00000E+00  0.00000E+00 
  3682   0.00000E+00  0.00000E+00  0.00000E+00 
  3683   0.00000E+00  0.00000E+00  0.00000E+00 
  3684   0.00000E+00  0.00000E+00  0.00000E+00 
  3685   0.00000E+00  0.00000E+00  0.00000E+00 
  3686   0.00000E+00  0.00000E+00  0.00000E+00 
  3687   0.00000E+00  0.00000E+00  0.00000E+00 
  3688  -1.69617E-03  0.00000E+00 -2.25748E-03 
  3689  -2.00259E-03  0.00000E+00 -2.21864E-03 
  3690  -1.69340E-03  8.43568E-05 -2.25394E-03 
  3691  -1.99933E-03  8.80238E-05 -2.21510E-03 
  3692  -1.68523E-03  1.68579E-04 -2.24334E-03 
  3693  -1.98956E-03  1.75837E-04 -2.20457E-03 
  3694  -1.67162E-03  2.52538E-04 -2.22592E-03 
  3695  -1.97338E-03  2.63223E-04 -2.18732E-03 
  3696  -1.65248E-03  3.35996E-04 -2.20208E-03 
  3697  -1.95085E-03  3.49935E-04 -2.16372E-03 
  3698  -1.62798E-03  4.18457E-04 -2.17207E-03 
  3699  -1.92208E-03  4.35679E-04 -2.13411E-03 
  3700  -1.59826E-03  4.99372E-04 -2.13580E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3701  -1.88728E-03  5.19798E-04 -2.09865E-03 
  3702  -1.58214E-03  0.00000E+00 -2.82598E-03 
  3703  -2.01660E-03  0.00000E+00 -2.74772E-03 
  3704  -1.57973E-03  8.71628E-05 -2.82131E-03 
  3705  -2.01317E-03  9.19947E-05 -2.74332E-03 
  3706  -1.57228E-03  1.74396E-04 -2.80743E-03 
  3707  -2.00316E-03  1.83672E-04 -2.72987E-03 
  3708  -1.55962E-03  2.61325E-04 -2.78502E-03 
  3709  -1.98662E-03  2.74918E-04 -2.70796E-03 
  3710  -1.54198E-03  3.47776E-04 -2.75436E-03 
  3711  -1.96369E-03  3.65454E-04 -2.67826E-03 
  3712  -1.51887E-03  4.33655E-04 -2.71650E-03 
  3713  -1.93439E-03  4.55047E-04 -2.64128E-03 
  3714  -1.49061E-03  5.17458E-04 -2.67055E-03 
  3715  -1.89914E-03  5.43208E-04 -2.59680E-03 
  3716  -1.47408E-03  0.00000E+00 -3.53511E-03 
  3717  -2.15193E-03  0.00000E+00 -3.62161E-03 
  3718  -1.47225E-03  8.98048E-05 -3.52958E-03 
  3719  -2.14687E-03  9.64966E-05 -3.61447E-03 
  3720  -1.46527E-03  1.80017E-04 -3.51112E-03 
  3721  -2.13594E-03  1.92079E-04 -3.59529E-03 
  3722  -1.45364E-03  2.69794E-04 -3.48222E-03 
  3723  -2.11777E-03  2.87564E-04 -3.56538E-03 
  3724  -1.43712E-03  3.59354E-04 -3.44282E-03 
  3725  -2.09247E-03  3.82330E-04 -3.52390E-03 
  3726  -1.41599E-03  4.48430E-04 -3.39526E-03 
  3727  -2.06022E-03  4.75405E-04 -3.47443E-03 
  3728  -1.38866E-03  5.35037E-04 -3.33695E-03 
  3729  -2.02376E-03  5.68360E-04 -3.41636E-03 
  3730  -1.46913E-03  0.00000E+00 -5.53194E-03 
  3731  -2.03778E-03  0.00000E+00 -5.00764E-03 
  3732  -1.46700E-03  9.22106E-05 -5.50408E-03 
  3733  -2.03337E-03  1.02525E-04 -4.99062E-03 
  3734  -1.45988E-03  1.85498E-04 -5.47673E-03 
  3735  -2.02322E-03  2.01373E-04 -4.96347E-03 
  3736  -1.44798E-03  2.78031E-04 -5.42751E-03 
  3737  -2.00625E-03  3.02015E-04 -4.92046E-03 
  3738  -1.43127E-03  3.70476E-04 -5.36004E-03 
  3739  -1.98250E-03  4.02261E-04 -4.85940E-03 
  3740  -1.40985E-03  4.63180E-04 -5.26996E-03 
  3741  -1.95191E-03  4.97157E-04 -4.78501E-03 
  3742  -1.38364E-03  5.52061E-04 -5.20881E-03 
  3743  -1.91529E-03  5.96833E-04 -4.71393E-03 
  3744  -2.51264E-03  0.00000E+00 -2.18062E-03 
  3745  -2.83813E-03  0.00000E+00 -2.13551E-03 
  3746  -2.50851E-03  9.48357E-05 -2.17710E-03 
  3747  -2.83365E-03  1.00754E-04 -2.13201E-03 
  3748  -2.49625E-03  1.89329E-04 -2.16660E-03 
  3749  -2.82025E-03  2.01217E-04 -2.12163E-03 
  3750  -2.47604E-03  2.83259E-04 -2.14941E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3751  -2.79806E-03  3.01137E-04 -2.10467E-03 
  3752  -2.44802E-03  3.76402E-04 -2.12594E-03 
  3753  -2.76725E-03  4.00314E-04 -2.08145E-03 
  3754  -2.41244E-03  4.68573E-04 -2.09649E-03 
  3755  -2.72802E-03  4.98594E-04 -2.05236E-03 
  3756  -2.36940E-03  5.59490E-04 -2.06153E-03 
  3757  -2.68062E-03  5.95893E-04 -2.01768E-03 
  3758  -2.61043E-03  0.00000E+00 -2.75075E-03 
  3759  -2.84201E-03  0.00000E+00 -2.64728E-03 
  3760  -2.60587E-03  1.00132E-04 -2.74601E-03 
  3761  -2.83753E-03  1.06439E-04 -2.64283E-03 
  3762  -2.59282E-03  1.99726E-04 -2.73230E-03 
  3763  -2.82417E-03  2.12542E-04 -2.62968E-03 
  3764  -2.57156E-03  2.98665E-04 -2.71003E-03 
  3765  -2.80205E-03  3.18034E-04 -2.60825E-03 
  3766  -2.54201E-03  3.96760E-04 -2.67973E-03 
  3767  -2.77135E-03  4.22707E-04 -2.57902E-03 
  3768  -2.50475E-03  4.93800E-04 -2.64204E-03 
  3769  -2.73228E-03  5.26410E-04 -2.54247E-03 
  3770  -2.45970E-03  5.89938E-04 -2.59743E-03 
  3771  -2.68508E-03  6.29059E-04 -2.49896E-03 
  3772  -2.64800E-03  0.00000E+00 -3.49796E-03 
  3773  -2.81100E-03  0.00000E+00 -3.20519E-03 
  3774  -2.64312E-03  1.05981E-04 -3.49141E-03 
  3775  -2.80661E-03  1.12232E-04 -3.19972E-03 
  3776  -2.62984E-03  2.11134E-04 -3.47315E-03 
  3777  -2.79349E-03  2.24084E-04 -3.18355E-03 
  3778  -2.60811E-03  3.15489E-04 -3.44397E-03 
  3779  -2.77177E-03  3.35251E-04 -3.15727E-03 
  3780  -2.57801E-03  4.18714E-04 -3.40427E-03 
  3781  -2.74162E-03  4.45519E-04 -3.12150E-03 
  3782  -2.53979E-03  5.21083E-04 -3.35570E-03 
  3783  -2.70326E-03  5.54738E-04 -3.07682E-03 
  3784  -2.49406E-03  6.23125E-04 -3.29807E-03 
  3785  -2.65694E-03  6.62806E-04 -3.02367E-03 
  3786  -2.52762E-03  0.00000E+00 -4.25229E-03 
  3787  -2.74128E-03  0.00000E+00 -3.75570E-03 
  3788  -2.52315E-03  1.12071E-04 -4.24398E-03 
  3789  -2.73704E-03  1.17984E-04 -3.74926E-03 
  3790  -2.51075E-03  2.22768E-04 -4.22130E-03 
  3791  -2.72438E-03  2.35558E-04 -3.73021E-03 
  3792  -2.49035E-03  3.32723E-04 -4.18522E-03 
  3793  -2.70343E-03  3.52373E-04 -3.69925E-03 
  3794  -2.46195E-03  4.41419E-04 -4.13636E-03 
  3795  -2.67433E-03  4.68209E-04 -3.65717E-03 
  3796  -2.42569E-03  5.48944E-04 -4.07632E-03 
  3797  -2.63729E-03  5.82906E-04 -3.60464E-03 
  3798  -2.38186E-03  6.57135E-04 -4.00610E-03 
  3799  -2.59258E-03  6.96337E-04 -3.54221E-03 
  3800   0.00000E+00  0.00000E+00  0.00000E+00 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3801   0.00000E+00  0.00000E+00  0.00000E+00 
  3802   0.00000E+00  0.00000E+00  0.00000E+00 
  3803   0.00000E+00  0.00000E+00  0.00000E+00 
  3804   0.00000E+00  0.00000E+00  0.00000E+00 
  3805   0.00000E+00  0.00000E+00  0.00000E+00 
  3806   0.00000E+00  0.00000E+00  0.00000E+00 
  3807   0.00000E+00  0.00000E+00  0.00000E+00 
  3808   0.00000E+00  0.00000E+00  0.00000E+00 
  3809   0.00000E+00  0.00000E+00  0.00000E+00 
  3810   0.00000E+00  0.00000E+00  0.00000E+00 
  3811   0.00000E+00  0.00000E+00  0.00000E+00 
  3812   0.00000E+00  0.00000E+00  0.00000E+00 
  3813   0.00000E+00  0.00000E+00  0.00000E+00 
  3814   0.00000E+00  0.00000E+00  0.00000E+00 
  3815   0.00000E+00  0.00000E+00  0.00000E+00 
  3816   0.00000E+00  0.00000E+00  0.00000E+00 
  3817   0.00000E+00  0.00000E+00  0.00000E+00 
  3818   0.00000E+00  0.00000E+00  0.00000E+00 
  3819   0.00000E+00  0.00000E+00  0.00000E+00 
  3820   0.00000E+00  0.00000E+00  0.00000E+00 
  3821   0.00000E+00  0.00000E+00  0.00000E+00 
  3822   0.00000E+00  0.00000E+00  0.00000E+00 
  3823   0.00000E+00  0.00000E+00  0.00000E+00 
  3824   0.00000E+00  0.00000E+00  0.00000E+00 
  3825   0.00000E+00  0.00000E+00  0.00000E+00 
  3826   0.00000E+00  0.00000E+00  0.00000E+00 
  3827   0.00000E+00  0.00000E+00  0.00000E+00 
  3828  -1.54473E-03  6.15852E-04 -2.07110E-03 
  3829  -1.82457E-03  6.41201E-04 -2.03528E-03 
  3830  -1.48207E-03  7.23047E-04 -1.99210E-03 
  3831  -1.75157E-03  7.54203E-04 -1.95872E-03 
  3832  -1.41367E-03  8.16829E-04 -1.89410E-03 
  3833  -1.67167E-03  8.56034E-04 -1.86400E-03 
  3834  -1.34277E-03  8.96435E-04 -1.76627E-03 
  3835  -1.58835E-03  9.47124E-04 -1.73992E-03 
  3836  -1.27471E-03  9.58895E-04 -1.58924E-03 
  3837  -1.50200E-03  1.03009E-03 -1.56672E-03 
  3838  -1.21003E-03  1.01127E-03 -1.34080E-03 
  3839  -1.40790E-03  1.10649E-03 -1.31664E-03 
  3840  -1.44136E-03  6.37953E-04 -2.58772E-03 
  3841  -1.83460E-03  6.70185E-04 -2.51737E-03 
  3842  -1.38291E-03  7.49165E-04 -2.48871E-03 
  3843  -1.76032E-03  7.87041E-04 -2.42330E-03 
  3844  -1.31826E-03  8.44472E-04 -2.37092E-03 
  3845  -1.67993E-03  8.90434E-04 -2.31080E-03 
  3846  -1.25076E-03  9.23726E-04 -2.22282E-03 
  3847  -1.59976E-03  9.81417E-04 -2.16719E-03 
  3848  -1.17943E-03  9.92645E-04 -2.02993E-03 
  3849  -1.51679E-03  1.06755E-03 -1.97381E-03 
  3850  -1.11146E-03  1.02349E-03 -1.71794E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3851  -1.42451E-03  1.15796E-03 -1.66994E-03 
  3852  -1.34409E-03  6.59583E-04 -3.22935E-03 
  3853  -1.95013E-03  7.02266E-04 -3.30284E-03 
  3854  -1.28879E-03  7.75174E-04 -3.10534E-03 
  3855  -1.86865E-03  8.21887E-04 -3.17496E-03 
  3856  -1.22800E-03  8.71773E-04 -2.96335E-03 
  3857  -1.78290E-03  9.26380E-04 -3.03377E-03 
  3858  -1.16091E-03  9.52358E-04 -2.79632E-03 
  3859  -1.70415E-03  1.01659E-03 -2.86424E-03 
  3860  -1.09335E-03  1.02879E-03 -2.59285E-03 
  3861  -1.63632E-03  1.09123E-03 -2.68155E-03 
  3862  -9.99733E-04  1.02422E-03 -2.26605E-03 
  3863  -1.54473E-03  1.22613E-03 -2.33568E-03 
  3864  -1.33650E-03  6.80601E-04 -4.98363E-03 
  3865  -1.84823E-03  7.40617E-04 -4.53232E-03 
  3866  -1.28017E-03  8.01061E-04 -4.77756E-03 
  3867  -1.77196E-03  8.60560E-04 -4.34902E-03 
  3868  -1.21829E-03  8.98833E-04 -4.56168E-03 
  3869  -1.69126E-03  9.64806E-04 -4.16151E-03 
  3870  -1.15111E-03  9.82704E-04 -4.35727E-03 
  3871  -1.61698E-03  1.05511E-03 -3.95956E-03 
  3872  -1.08413E-03  1.06985E-03 -4.19776E-03 
  3873  -1.55405E-03  1.08565E-03 -3.82057E-03 
  3874  -9.94780E-04  1.01317E-03 -4.09987E-03 
  3875  -1.47438E-03  1.33305E-03 -3.55471E-03 
  3876  -2.29139E-03  6.92148E-04 -1.99911E-03 
  3877  -2.59472E-03  7.39911E-04 -1.95589E-03 
  3878  -2.19994E-03  8.18778E-04 -1.92492E-03 
  3879  -2.49205E-03  8.82075E-04 -1.88257E-03 
  3880  -2.09865E-03  9.38421E-04 -1.83440E-03 
  3881  -2.37296E-03  1.02317E-03 -1.79415E-03 
  3882  -1.98965E-03  1.05199E-03 -1.71547E-03 
  3883  -2.23682E-03  1.16300E-03 -1.67855E-03 
  3884  -1.87053E-03  1.16541E-03 -1.54491E-03 
  3885  -2.08180E-03  1.29765E-03 -1.51233E-03 
  3886  -1.72694E-03  1.27735E-03 -1.29877E-03 
  3887  -1.90406E-03  1.41542E-03 -1.27218E-03 
  3888  -2.37699E-03  7.29789E-04 -2.51695E-03 
  3889  -2.59960E-03  7.80946E-04 -2.42192E-03 
  3890  -2.28100E-03  8.61906E-04 -2.42393E-03 
  3891  -2.49762E-03  9.31010E-04 -2.33245E-03 
  3892  -2.17773E-03  9.84871E-04 -2.31483E-03 
  3893  -2.37950E-03  1.08073E-03 -2.22841E-03 
  3894  -2.07092E-03  1.09978E-03 -2.17786E-03 
  3895  -2.24443E-03  1.23134E-03 -2.09602E-03 
  3896  -1.95937E-03  1.22389E-03 -1.98456E-03 
  3897  -2.09013E-03  1.37968E-03 -1.90167E-03 
  3898  -1.80956E-03  1.36998E-03 -1.67650E-03 
  3899  -1.91101E-03  1.51151E-03 -1.60060E-03 
  3900  -2.40920E-03  7.70819E-04 -3.19177E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3901  -2.57310E-03  8.22602E-04 -2.93018E-03 
  3902  -2.31187E-03  9.08132E-04 -3.07273E-03 
  3903  -2.47317E-03  9.80551E-04 -2.82359E-03 
  3904  -2.20868E-03  1.03385E-03 -2.93949E-03 
  3905  -2.35750E-03  1.13873E-03 -2.70408E-03 
  3906  -2.10677E-03  1.14225E-03 -2.78540E-03 
  3907  -2.22524E-03  1.30029E-03 -2.55664E-03 
  3908  -2.00310E-03  1.28002E-03 -2.58366E-03 
  3909  -2.07366E-03  1.46348E-03 -2.33615E-03 
  3910  -1.86387E-03  1.48345E-03 -2.21079E-03 
  3911  -1.89656E-03  1.61119E-03 -1.97139E-03 
  3912  -2.30280E-03  8.13093E-04 -3.87370E-03 
  3913  -2.51169E-03  8.63946E-04 -3.43320E-03 
  3914  -2.21138E-03  9.54851E-04 -3.73051E-03 
  3915  -2.41525E-03  1.02969E-03 -3.31075E-03 
  3916  -2.11414E-03  1.08342E-03 -3.57381E-03 
  3917  -2.30352E-03  1.19619E-03 -3.17756E-03 
  3918  -2.01816E-03  1.18195E-03 -3.40822E-03 
  3919  -2.17561E-03  1.36869E-03 -3.01807E-03 
  3920  -1.92195E-03  1.32746E-03 -3.20023E-03 
  3921  -2.02877E-03  1.54691E-03 -2.77457E-03 
  3922  -1.79541E-03  1.60716E-03 -2.80120E-03 
  3923  -1.85656E-03  1.71100E-03 -2.34946E-03 
  3924   0.00000E+00  0.00000E+00  0.00000E+00 
  3925   0.00000E+00  0.00000E+00  0.00000E+00 
  3926   0.00000E+00  0.00000E+00  0.00000E+00 
  3927   0.00000E+00  0.00000E+00  0.00000E+00 
  3928   0.00000E+00  0.00000E+00  0.00000E+00 
  3929   0.00000E+00  0.00000E+00  0.00000E+00 
  3930   0.00000E+00  0.00000E+00  0.00000E+00 
  3931   0.00000E+00  0.00000E+00  0.00000E+00 
  3932   0.00000E+00  0.00000E+00  0.00000E+00 
  3933   0.00000E+00  0.00000E+00  0.00000E+00 
  3934   0.00000E+00  0.00000E+00  0.00000E+00 
  3935   0.00000E+00  0.00000E+00  0.00000E+00 
  3936   0.00000E+00  0.00000E+00  0.00000E+00 
  3937   0.00000E+00  0.00000E+00  0.00000E+00 
  3938   0.00000E+00  0.00000E+00  0.00000E+00 
  3939   0.00000E+00  0.00000E+00  0.00000E+00 
  3940   0.00000E+00  0.00000E+00  0.00000E+00 
  3941   0.00000E+00  0.00000E+00  0.00000E+00 
  3942   0.00000E+00  0.00000E+00  0.00000E+00 
  3943   0.00000E+00  0.00000E+00  0.00000E+00 
  3944   0.00000E+00  0.00000E+00  0.00000E+00 
  3945   0.00000E+00  0.00000E+00  0.00000E+00 
  3946   0.00000E+00  0.00000E+00  0.00000E+00 
  3947   0.00000E+00  0.00000E+00  0.00000E+00 
  3948  -1.11753E-03  1.14613E-03 -7.73834E-04 
  3949  -1.19554E-03  1.24299E-03 -7.45193E-04 
  3950  -1.01936E-03  1.32515E-03 -3.88641E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3951  -1.04775E-03  1.35559E-03 -3.59630E-04 
  3952  -9.31941E-04  1.47458E-03 -3.06342E-04 
  3953  -9.41724E-04  1.47307E-03 -2.80224E-04 
  3954  -9.09955E-04  1.59019E-03 -4.44698E-04 
  3955  -9.16315E-04  1.54947E-03 -4.27323E-04 
  3956  -1.01880E-03  1.61612E-03 -7.18358E-04 
  3957  -1.02928E-03  1.57425E-03 -7.09681E-04 
  3958  -1.09242E-03  1.16331E-03 -8.98820E-04 
  3959  -1.16216E-03  1.30084E-03 -8.65209E-04 
  3960  -9.87875E-04  1.37891E-03 -4.26036E-04 
  3961  -1.01999E-03  1.40057E-03 -3.98350E-04 
  3962  -9.03098E-04  1.51657E-03 -3.24167E-04 
  3963  -9.14375E-04  1.52779E-03 -2.96179E-04 
  3964  -8.85007E-04  1.65414E-03 -4.54900E-04 
  3965  -8.92652E-04  1.60551E-03 -4.36558E-04 
  3966  -9.97944E-04  1.67143E-03 -7.40709E-04 
  3967  -1.00928E-03  1.63336E-03 -7.32008E-04 
  3968  -1.08069E-03  1.17861E-03 -9.80959E-04 
  3969  -1.11971E-03  1.38183E-03 -9.50811E-04 
  3970  -9.48023E-04  1.43603E-03 -4.79849E-04 
  3971  -9.88880E-04  1.42894E-03 -4.42836E-04 
  3972  -8.76970E-04  1.55541E-03 -3.40909E-04 
  3973  -8.87155E-04  1.59168E-03 -3.15433E-04 
  3974  -8.58050E-04  1.72443E-03 -4.66937E-04 
  3975  -8.67581E-04  1.66025E-03 -4.45734E-04 
  3976  -9.75127E-04  1.72372E-03 -7.64635E-04 
  3977  -9.86758E-04  1.69557E-03 -7.57189E-04 
  3978  -1.03739E-03  1.19357E-03 -8.01035E-04 
  3979  -1.08823E-03  1.50213E-03 -9.16885E-04 
  3980  -9.18505E-04  1.49027E-03 -5.92142E-04 
  3981  -9.57792E-04  1.42802E-03 -5.14909E-04 
  3982  -8.47212E-04  1.59873E-03 -3.46833E-04 
  3983  -8.58581E-04  1.67254E-03 -3.30912E-04 
  3984  -8.30529E-04  1.79359E-03 -4.82712E-04 
  3985  -8.40553E-04  1.70786E-03 -4.56683E-04 
  3986  -9.50010E-04  1.77880E-03 -7.89797E-04 
  3987  -9.62715E-04  1.76466E-03 -7.83994E-04 
  3988  -1.33884E-03  1.40002E-03 -7.05765E-04 
  3989  -1.47366E-03  1.52784E-03 -6.85233E-04 
  3990  -1.10452E-03  1.43081E-03 -3.26244E-04 
  3991  -1.16096E-03  1.50264E-03 -3.13981E-04 
  3992  -9.59578E-04  1.45159E-03 -2.43021E-04 
  3993  -9.73770E-04  1.44350E-03 -2.30729E-04 
  3994  -9.22884E-04  1.50660E-03 -3.97920E-04 
  3995  -9.19888E-04  1.42074E-03 -3.62323E-04 
  3996  -1.03556E-03  1.49696E-03 -7.03252E-04 
  3997  -1.02877E-03  1.50213E-03 -7.02946E-04 
