
 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3722  -1.42778E-03  2.63694E-04 -3.20896E-03 
  3723  -2.09884E-03  2.79785E-04 -3.29659E-03 
  3724  -1.41083E-03  3.51434E-04 -3.17330E-03 
  3725  -2.07336E-03  3.72183E-04 -3.25887E-03 
  3726  -1.38910E-03  4.38898E-04 -3.13054E-03 
  3727  -2.04080E-03  4.63080E-04 -3.21422E-03 
  3728  -1.36092E-03  5.24147E-04 -3.07798E-03 
  3729  -2.00386E-03  5.54168E-04 -3.16191E-03 
  3730  -1.45308E-03  0.00000E+00 -5.26913E-03 
  3731  -2.02372E-03  0.00000E+00 -4.74620E-03 
  3732  -1.45088E-03  9.02873E-05 -5.24185E-03 
  3733  -2.01929E-03  9.99586E-05 -4.72978E-03 
  3734  -1.44356E-03  1.81675E-04 -5.21664E-03 
  3735  -2.00906E-03  1.96274E-04 -4.70456E-03 
  3736  -1.43133E-03  2.72405E-04 -5.17093E-03 
  3737  -1.99194E-03  2.94498E-04 -4.66473E-03 
  3738  -1.41415E-03  3.63201E-04 -5.10827E-03 
  3739  -1.96793E-03  3.92503E-04 -4.60805E-03 
  3740  -1.39210E-03  4.54490E-04 -5.02415E-03 
  3741  -1.93696E-03  4.85357E-04 -4.53917E-03 
  3742  -1.36498E-03  5.42215E-04 -4.97058E-03 
  3743  -1.89972E-03  5.83417E-04 -4.47477E-03 
  3744  -2.49144E-03  0.00000E+00 -1.88950E-03 
  3745  -2.83097E-03  0.00000E+00 -1.85425E-03 
  3746  -2.48727E-03  9.09060E-05 -1.88648E-03 
  3747  -2.82642E-03  9.57646E-05 -1.85124E-03 
  3748  -2.47489E-03  1.81501E-04 -1.87750E-03 
  3749  -2.81281E-03  1.91253E-04 -1.84235E-03 
  3750  -2.45447E-03  2.71604E-04 -1.86285E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3751  -2.79025E-03  2.86244E-04 -1.82786E-03 
  3752  -2.42614E-03  3.61013E-04 -1.84294E-03 
  3753  -2.75891E-03  3.80558E-04 -1.80810E-03 
  3754  -2.39009E-03  4.49577E-04 -1.81804E-03 
  3755  -2.71898E-03  4.74074E-04 -1.78344E-03 
  3756  -2.34638E-03  5.37068E-04 -1.78865E-03 
  3757  -2.67067E-03  5.66745E-04 -1.75416E-03 
  3758  -2.59534E-03  0.00000E+00 -2.46907E-03 
  3759  -2.84688E-03  0.00000E+00 -2.37313E-03 
  3760  -2.59075E-03  9.63434E-05 -2.46484E-03 
  3761  -2.84232E-03  1.01663E-04 -2.36917E-03 
  3762  -2.57762E-03  1.92187E-04 -2.45266E-03 
  3763  -2.82869E-03  2.03004E-04 -2.35752E-03 
  3764  -2.55619E-03  2.87451E-04 -2.43294E-03 
  3765  -2.80613E-03  3.03779E-04 -2.33857E-03 
  3766  -2.52638E-03  3.81983E-04 -2.40621E-03 
  3767  -2.77479E-03  4.03807E-04 -2.31280E-03 
  3768  -2.48872E-03  4.75619E-04 -2.37308E-03 
  3769  -2.73487E-03  5.02974E-04 -2.28066E-03 
  3770  -2.44307E-03  5.68553E-04 -2.33397E-03 
  3771  -2.68659E-03  6.01224E-04 -2.24248E-03 
  3772  -2.63726E-03  0.00000E+00 -3.22978E-03 
  3773  -2.82261E-03  0.00000E+00 -2.94246E-03 
  3774  -2.63237E-03  1.02309E-04 -3.22376E-03 
  3775  -2.81813E-03  1.07676E-04 -2.93748E-03 
  3776  -2.61902E-03  2.03824E-04 -3.20706E-03 
  3777  -2.80472E-03  2.14987E-04 -2.92279E-03 
  3778  -2.59717E-03  3.04640E-04 -3.18051E-03 
  3779  -2.78252E-03  3.21658E-04 -2.89897E-03 
  3780  -2.56685E-03  4.04454E-04 -3.14446E-03 
  3781  -2.75169E-03  4.27503E-04 -2.86663E-03 
  3782  -2.52827E-03  5.03595E-04 -3.10052E-03 
  3783  -2.71241E-03  5.32421E-04 -2.82629E-03 
  3784  -2.48199E-03  6.02666E-04 -3.04841E-03 
  3785  -2.66493E-03  6.36331E-04 -2.77831E-03 
  3786  -2.51999E-03  0.00000E+00 -3.99485E-03 
  3787  -2.75368E-03  0.00000E+00 -3.50277E-03 
  3788  -2.51550E-03  1.08492E-04 -3.98707E-03 
  3789  -2.74936E-03  1.13640E-04 -3.49681E-03 
  3790  -2.50302E-03  2.15666E-04 -3.96604E-03 
  3791  -2.73642E-03  2.26885E-04 -3.47923E-03 
  3792  -2.48246E-03  3.22194E-04 -3.93269E-03 
  3793  -2.71500E-03  3.39416E-04 -3.45074E-03 
  3794  -2.45378E-03  4.27612E-04 -3.88760E-03 
  3795  -2.68523E-03  4.51049E-04 -3.41207E-03 
  3796  -2.41710E-03  5.32070E-04 -3.83230E-03 
  3797  -2.64729E-03  5.61671E-04 -3.36380E-03 
  3798  -2.37262E-03  6.37520E-04 -3.76763E-03 
  3799  -2.60144E-03  6.71175E-04 -3.30639E-03 
  3800   0.00000E+00  0.00000E+00  0.00000E+00 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3801   0.00000E+00  0.00000E+00  0.00000E+00 
  3802   0.00000E+00  0.00000E+00  0.00000E+00 
  3803   0.00000E+00  0.00000E+00  0.00000E+00 
  3804   0.00000E+00  0.00000E+00  0.00000E+00 
  3805   0.00000E+00  0.00000E+00  0.00000E+00 
  3806   0.00000E+00  0.00000E+00  0.00000E+00 
  3807   0.00000E+00  0.00000E+00  0.00000E+00 
  3808   0.00000E+00  0.00000E+00  0.00000E+00 
  3809   0.00000E+00  0.00000E+00  0.00000E+00 
  3810   0.00000E+00  0.00000E+00  0.00000E+00 
  3811   0.00000E+00  0.00000E+00  0.00000E+00 
  3812   0.00000E+00  0.00000E+00  0.00000E+00 
  3813   0.00000E+00  0.00000E+00  0.00000E+00 
  3814   0.00000E+00  0.00000E+00  0.00000E+00 
  3815   0.00000E+00  0.00000E+00  0.00000E+00 
  3816   0.00000E+00  0.00000E+00  0.00000E+00 
  3817   0.00000E+00  0.00000E+00  0.00000E+00 
  3818   0.00000E+00  0.00000E+00  0.00000E+00 
  3819   0.00000E+00  0.00000E+00  0.00000E+00 
  3820   0.00000E+00  0.00000E+00  0.00000E+00 
  3821   0.00000E+00  0.00000E+00  0.00000E+00 
  3822   0.00000E+00  0.00000E+00  0.00000E+00 
  3823   0.00000E+00  0.00000E+00  0.00000E+00 
  3824   0.00000E+00  0.00000E+00  0.00000E+00 
  3825   0.00000E+00  0.00000E+00  0.00000E+00 
  3826   0.00000E+00  0.00000E+00  0.00000E+00 
  3827   0.00000E+00  0.00000E+00  0.00000E+00 
  3828  -1.50928E-03  6.00520E-04 -1.80190E-03 
  3829  -1.79282E-03  6.21867E-04 -1.76764E-03 
  3830  -1.44402E-03  7.05670E-04 -1.73620E-03 
  3831  -1.71727E-03  7.31957E-04 -1.70435E-03 
  3832  -1.37189E-03  7.96830E-04 -1.65416E-03 
  3833  -1.63372E-03  8.30524E-04 -1.62574E-03 
  3834  -1.29651E-03  8.71774E-04 -1.54389E-03 
  3835  -1.54595E-03  9.17010E-04 -1.51960E-03 
  3836  -1.22441E-03  9.26420E-04 -1.38305E-03 
  3837  -1.45501E-03  9.93241E-04 -1.36314E-03 
  3838  -1.15724E-03  9.68743E-04 -1.14611E-03 
  3839  -1.35680E-03  1.06134E-03 -1.12491E-03 
  3840  -1.40737E-03  6.24174E-04 -2.32746E-03 
  3841  -1.80699E-03  6.52386E-04 -2.25876E-03 
  3842  -1.34628E-03  7.33942E-04 -2.24164E-03 
  3843  -1.73003E-03  7.66968E-04 -2.17780E-03 
  3844  -1.27786E-03  8.27239E-04 -2.13980E-03 
  3845  -1.64569E-03  8.67698E-04 -2.08148E-03 
  3846  -1.20584E-03  9.01822E-04 -2.00920E-03 
  3847  -1.56058E-03  9.54292E-04 -1.95606E-03 
  3848  -1.13053E-03  9.61847E-04 -1.83161E-03 
  3849  -1.47265E-03  1.03296E-03 -1.77886E-03 
  3850  -1.06049E-03  9.80937E-04 -1.52809E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3851  -1.37639E-03  1.11415E-03 -1.48358E-03 
  3852  -1.31454E-03  6.47291E-04 -2.98084E-03 
  3853  -1.92868E-03  6.85932E-04 -3.05874E-03 
  3854  -1.25649E-03  7.62079E-04 -2.86977E-03 
  3855  -1.84441E-03  8.04018E-04 -2.94366E-03 
  3856  -1.19182E-03  8.57296E-04 -2.74337E-03 
  3857  -1.75411E-03  9.06623E-04 -2.81803E-03 
  3858  -1.12014E-03  9.33151E-04 -2.59335E-03 
  3859  -1.66937E-03  9.92713E-04 -2.66572E-03 
  3860  -1.04855E-03  9.99506E-04 -2.40381E-03 
  3861  -1.59568E-03  1.05890E-03 -2.49755E-03 
  3862  -9.52748E-04  9.81303E-04 -2.08233E-03 
  3863  -1.50003E-03  1.18329E-03 -2.15655E-03 
  3864  -1.31585E-03  6.69822E-04 -4.75700E-03 
  3865  -1.83100E-03  7.25674E-04 -4.30412E-03 
  3866  -1.25654E-03  7.90087E-04 -4.56398E-03 
  3867  -1.75176E-03  8.44974E-04 -4.13351E-03 
  3868  -1.19050E-03  8.87068E-04 -4.36094E-03 
  3869  -1.66630E-03  9.48393E-04 -3.95988E-03 
  3870  -1.11828E-03  9.66194E-04 -4.16764E-03 
  3871  -1.58574E-03  1.03504E-03 -3.77188E-03 
  3872  -1.04666E-03  1.04215E-03 -4.01575E-03 
  3873  -1.51671E-03  1.05582E-03 -3.64381E-03 
  3874  -9.54529E-04  9.70080E-04 -3.92051E-03 
  3875  -1.43318E-03  1.29086E-03 -3.38006E-03 
  3876  -2.26682E-03  6.64965E-04 -1.73657E-03 
  3877  -2.58296E-03  7.04180E-04 -1.70233E-03 
  3878  -2.17297E-03  7.87289E-04 -1.67540E-03 
  3879  -2.47785E-03  8.40443E-04 -1.64147E-03 
  3880  -2.06815E-03  9.03028E-04 -1.60078E-03 
  3881  -2.35547E-03  9.76798E-04 -1.56817E-03 
  3882  -1.95435E-03  1.01276E-03 -1.49979E-03 
  3883  -2.21478E-03  1.11352E-03 -1.46972E-03 
  3884  -1.82938E-03  1.12180E-03 -1.34645E-03 
  3885  -2.05316E-03  1.24657E-03 -1.32045E-03 
  3886  -1.67909E-03  1.22779E-03 -1.11296E-03 
  3887  -1.86578E-03  1.36266E-03 -1.09378E-03 
  3888  -2.35882E-03  7.04093E-04 -2.26362E-03 
  3889  -2.59898E-03  7.46872E-04 -2.17519E-03 
  3890  -2.26024E-03  8.32498E-04 -2.18338E-03 
  3891  -2.49420E-03  8.91394E-04 -2.09794E-03 
  3892  -2.15294E-03  9.52275E-04 -2.09015E-03 
  3893  -2.37245E-03  1.03685E-03 -2.00901E-03 
  3894  -2.04056E-03  1.06399E-03 -1.97135E-03 
  3895  -2.23248E-03  1.18525E-03 -1.89419E-03 
  3896  -1.92245E-03  1.18399E-03 -1.79500E-03 
  3897  -2.07124E-03  1.33356E-03 -1.71699E-03 
  3898  -1.76581E-03  1.32366E-03 -1.49627E-03 
  3899  -1.88185E-03  1.46553E-03 -1.42696E-03 
  3900  -2.39561E-03  7.46541E-04 -2.95202E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3901  -2.57882E-03  7.90239E-04 -2.69417E-03 
  3902  -2.29556E-03  8.80870E-04 -2.84531E-03 
  3903  -2.47596E-03  9.43000E-04 -2.59930E-03 
  3904  -2.18793E-03  1.00430E-03 -2.72745E-03 
  3905  -2.35654E-03  1.09735E-03 -2.49469E-03 
  3906  -2.07978E-03  1.11026E-03 -2.59121E-03 
  3907  -2.21932E-03  1.25758E-03 -2.36523E-03 
  3908  -1.96904E-03  1.24403E-03 -2.40584E-03 
  3909  -2.06080E-03  1.42246E-03 -2.16226E-03 
  3910  -1.82316E-03  1.44003E-03 -2.03867E-03 
  3911  -1.87340E-03  1.57242E-03 -1.80605E-03 
  3912  -2.29194E-03  7.90190E-04 -3.64503E-03 
  3913  -2.51836E-03  8.33226E-04 -3.20634E-03 
  3914  -2.19768E-03  9.29760E-04 -3.51377E-03 
  3915  -2.41908E-03  9.94116E-04 -3.09513E-03 
  3916  -2.09587E-03  1.05707E-03 -3.37189E-03 
  3917  -2.30373E-03  1.15718E-03 -2.97663E-03 
  3918  -1.99352E-03  1.15395E-03 -3.22377E-03 
  3919  -2.17109E-03  1.32919E-03 -2.83570E-03 
  3920  -1.89026E-03  1.29537E-03 -3.03176E-03 
  3921  -2.01763E-03  1.51079E-03 -2.61039E-03 
  3922  -1.75734E-03  1.56620E-03 -2.63561E-03 
  3923  -1.83560E-03  1.67929E-03 -2.19197E-03 
  3924   0.00000E+00  0.00000E+00  0.00000E+00 
  3925   0.00000E+00  0.00000E+00  0.00000E+00 
  3926   0.00000E+00  0.00000E+00  0.00000E+00 
  3927   0.00000E+00  0.00000E+00  0.00000E+00 
  3928   0.00000E+00  0.00000E+00  0.00000E+00 
  3929   0.00000E+00  0.00000E+00  0.00000E+00 
  3930   0.00000E+00  0.00000E+00  0.00000E+00 
  3931   0.00000E+00  0.00000E+00  0.00000E+00 
  3932   0.00000E+00  0.00000E+00  0.00000E+00 
  3933   0.00000E+00  0.00000E+00  0.00000E+00 
  3934   0.00000E+00  0.00000E+00  0.00000E+00 
  3935   0.00000E+00  0.00000E+00  0.00000E+00 
  3936   0.00000E+00  0.00000E+00  0.00000E+00 
  3937   0.00000E+00  0.00000E+00  0.00000E+00 
  3938   0.00000E+00  0.00000E+00  0.00000E+00 
  3939   0.00000E+00  0.00000E+00  0.00000E+00 
  3940   0.00000E+00  0.00000E+00  0.00000E+00 
  3941   0.00000E+00  0.00000E+00  0.00000E+00 
  3942   0.00000E+00  0.00000E+00  0.00000E+00 
  3943   0.00000E+00  0.00000E+00  0.00000E+00 
  3944   0.00000E+00  0.00000E+00  0.00000E+00 
  3945   0.00000E+00  0.00000E+00  0.00000E+00 
  3946   0.00000E+00  0.00000E+00  0.00000E+00 
  3947   0.00000E+00  0.00000E+00  0.00000E+00 
  3948  -1.06302E-03  1.08614E-03 -5.95560E-04 
  3949  -1.13744E-03  1.18037E-03 -5.70595E-04 
  3950  -9.55585E-04  1.24743E-03 -2.33111E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  3951  -9.78721E-04  1.27377E-03 -2.08636E-04 
  3952  -8.54389E-04  1.37389E-03 -1.74372E-04 
  3953  -8.60429E-04  1.36891E-03 -1.52879E-04 
  3954  -8.19973E-04  1.47220E-03 -3.26001E-04 
  3955  -8.24467E-04  1.42936E-03 -3.11548E-04 
  3956  -9.22878E-04  1.49583E-03 -6.09870E-04 
  3957  -9.32660E-04  1.45140E-03 -6.02671E-04 
  3958  -1.04200E-03  1.10321E-03 -7.14916E-04 
  3959  -1.10841E-03  1.23940E-03 -6.84815E-04 
  3960  -9.29012E-04  1.30344E-03 -2.61942E-04 
  3961  -9.55605E-04  1.32080E-03 -2.38545E-04 
  3962  -8.30307E-04  1.41819E-03 -1.86357E-04 
  3963  -8.37536E-04  1.42543E-03 -1.63043E-04 
  3964  -7.99446E-04  1.53737E-03 -3.33325E-04 
  3965  -8.04976E-04  1.48611E-03 -3.17965E-04 
  3966  -9.06007E-04  1.55174E-03 -6.31456E-04 
  3967  -9.16400E-04  1.51087E-03 -6.24231E-04 
  3968  -1.03451E-03  1.11798E-03 -7.91693E-04 
  3969  -1.07031E-03  1.32121E-03 -7.64964E-04 
  3970  -8.93800E-04  1.36262E-03 -3.06771E-04 
  3971  -9.28898E-04  1.35115E-03 -2.73751E-04 
  3972  -8.08732E-04  1.45936E-03 -1.96840E-04 
  3973  -8.14635E-04  1.49106E-03 -1.76094E-04 
  3974  -7.76795E-04  1.60872E-03 -3.42167E-04 
  3975  -7.84003E-04  1.54143E-03 -3.24009E-04 
  3976  -8.87153E-04  1.60454E-03 -6.54251E-04 
  3977  -8.97619E-04  1.57328E-03 -6.48288E-04 
  3978  -9.95594E-04  1.13231E-03 -6.06584E-04 
  3979  -1.04325E-03  1.44209E-03 -7.25708E-04 
  3980  -8.68660E-04  1.41882E-03 -4.09709E-04 
  3981  -9.01981E-04  1.35226E-03 -3.36230E-04 
  3982  -7.83236E-04  1.50498E-03 -1.96247E-04 
  3983  -7.90194E-04  1.57351E-03 -1.85055E-04 
  3984  -7.53474E-04  1.67872E-03 -3.54450E-04 
  3985  -7.61009E-04  1.58954E-03 -3.31556E-04 
  3986  -8.65943E-04  1.66002E-03 -6.77976E-04 
  3987  -8.77314E-04  1.64242E-03 -6.73645E-04 
  3988  -1.27488E-03  1.33379E-03 -5.38763E-04 
  3989  -1.40363E-03  1.45928E-03 -5.26993E-04 
  3990  -1.02636E-03  1.34227E-03 -1.83917E-04 
  3991  -1.07302E-03  1.40636E-03 -1.81151E-04 
  3992  -8.71089E-04  1.34031E-03 -1.24035E-04 
  3993  -8.77420E-04  1.32264E-03 -1.19581E-04 
  3994  -8.27058E-04  1.37795E-03 -2.87591E-04 
  3995  -8.19413E-04  1.28299E-03 -2.58316E-04 
  3996  -9.36321E-04  1.36716E-03 -5.97775E-04 
  3997  -9.25988E-04  1.35734E-03 -5.96951E-04 
  3998  -1.25757E-03  1.43425E-03 -6.59543E-04 
  3999  -1.39687E-03  1.56674E-03 -6.51161E-04 
  4000  -1.00680E-03  1.40252E-03 -2.11276E-04 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  4001  -1.05990E-03  1.49099E-03 -2.08684E-04 
  4002  -8.51509E-04  1.39951E-03 -1.31270E-04 
  4003  -8.61643E-04  1.38783E-03 -1.25411E-04 
  4004  -8.09570E-04  1.43676E-03 -2.94113E-04 
  4005  -8.03894E-04  1.33838E-03 -2.64437E-04 
  4006  -9.22650E-04  1.41897E-03 -6.17207E-04 
  4007  -9.14812E-04  1.40863E-03 -6.15790E-04 
  4008  -1.22746E-03  1.55765E-03 -7.76720E-04 
  4009  -1.37976E-03  1.67901E-03 -7.83191E-04 
  4010  -9.86152E-04  1.45621E-03 -2.39630E-04 
  4011  -1.04171E-03  1.57810E-03 -2.37757E-04 
  4012  -8.29353E-04  1.45995E-03 -1.40208E-04 
  4013  -8.43021E-04  1.45442E-03 -1.32008E-04 
  4014  -7.90699E-04  1.49944E-03 -3.01619E-04 
  4015  -7.86339E-04  1.39541E-03 -2.71592E-04 
  4016  -9.05811E-04  1.46951E-03 -6.37507E-04 
  4017  -9.00606E-04  1.46143E-03 -6.35803E-04 
  4018  -1.19997E-03  1.69617E-03 -8.71521E-04 
  4019  -1.35223E-03  1.79232E-03 -9.16951E-04 
  4020  -9.60592E-04  1.50015E-03 -2.77010E-04 
  4021  -1.01800E-03  1.66618E-03 -2.68251E-04 
  4022  -8.06443E-04  1.52661E-03 -1.47241E-04 
  4023  -8.21627E-04  1.52207E-03 -1.38900E-04 
  4024  -7.69068E-04  1.56062E-03 -3.10879E-04 
  4025  -7.66601E-04  1.45344E-03 -2.79608E-04 
  4026  -8.86830E-04  1.52259E-03 -6.57844E-04 
  4027  -8.83292E-04  1.51522E-03 -6.56544E-04 
  4028   0.00000E+00  0.00000E+00  0.00000E+00 
  4029   0.00000E+00  0.00000E+00  0.00000E+00 
  4030   0.00000E+00  0.00000E+00  0.00000E+00 
  4031   0.00000E+00  0.00000E+00  0.00000E+00 
  4032   0.00000E+00  0.00000E+00  0.00000E+00 
  4033   0.00000E+00  0.00000E+00  0.00000E+00 
  4034   0.00000E+00  0.00000E+00  0.00000E+00 
  4035   0.00000E+00  0.00000E+00  0.00000E+00 
  4036   0.00000E+00  0.00000E+00  0.00000E+00 
  4037   0.00000E+00  0.00000E+00  0.00000E+00 
  4038   0.00000E+00  0.00000E+00  0.00000E+00 
  4039   0.00000E+00  0.00000E+00  0.00000E+00 
  4040   0.00000E+00  0.00000E+00  0.00000E+00 
  4041   0.00000E+00  0.00000E+00  0.00000E+00 
  4042   0.00000E+00  0.00000E+00  0.00000E+00 
  4043   0.00000E+00  0.00000E+00  0.00000E+00 
  4044   0.00000E+00  0.00000E+00  0.00000E+00 
  4045   0.00000E+00  0.00000E+00  0.00000E+00 
  4046   0.00000E+00  0.00000E+00  0.00000E+00 
  4047   0.00000E+00  0.00000E+00  0.00000E+00 
  4048  -1.50878E-03  0.00000E+00 -5.57676E-03 
  4049  -1.67776E-03  0.00000E+00 -5.36413E-03 
  4050  -1.50603E-03  9.48475E-05 -5.55626E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  4051  -1.67569E-03  1.05067E-04 -5.34898E-03 
  4052  -1.49823E-03  1.90745E-04 -5.52993E-03 
  4053  -1.66759E-03  2.07163E-04 -5.32121E-03 
  4054  -1.48511E-03  2.86231E-04 -5.48378E-03 
  4055  -1.65400E-03  3.10858E-04 -5.27745E-03 
  4056  -1.46691E-03  3.81710E-04 -5.42022E-03 
  4057  -1.63492E-03  4.14174E-04 -5.21554E-03 
  4058  -1.44339E-03  4.76993E-04 -5.33866E-03 
  4059  -1.61011E-03  5.15461E-04 -5.13930E-03 
  4060  -1.41556E-03  5.70673E-04 -5.24503E-03 
  4061  -1.57775E-03  6.17491E-04 -5.05011E-03 
  4062  -1.48413E-03  0.00000E+00 -5.86730E-03 
  4063  -1.62604E-03  0.00000E+00 -5.62366E-03 
  4064  -1.48149E-03  9.97557E-05 -5.84806E-03 
  4065  -1.62349E-03  1.10019E-04 -5.60954E-03 
  4066  -1.47369E-03  2.00541E-04 -5.82128E-03 
  4067  -1.61554E-03  2.17538E-04 -5.58190E-03 
  4068  -1.46080E-03  3.01007E-04 -5.77476E-03 
  4069  -1.60229E-03  3.26407E-04 -5.53778E-03 
  4070  -1.44258E-03  4.01411E-04 -5.71067E-03 
  4071  -1.58369E-03  4.34965E-04 -5.47598E-03 
  4072  -1.41933E-03  5.02039E-04 -5.62847E-03 
  4073  -1.55993E-03  5.41954E-04 -5.39864E-03 
  4074  -1.39085E-03  6.01094E-04 -5.53877E-03 
  4075  -1.53130E-03  6.49261E-04 -5.30954E-03 
  4076  -1.41907E-03  0.00000E+00 -6.14482E-03 
  4077  -1.55977E-03  0.00000E+00 -5.91438E-03 
  4078  -1.41661E-03  1.04707E-04 -6.12573E-03 
  4079  -1.55723E-03  1.15013E-04 -5.90020E-03 
  4080  -1.40921E-03  2.10361E-04 -6.09863E-03 
  4081  -1.54957E-03  2.27670E-04 -5.87213E-03 
  4082  -1.39683E-03  3.15820E-04 -6.05166E-03 
  4083  -1.53680E-03  3.41681E-04 -5.82729E-03 
  4084  -1.37952E-03  4.21401E-04 -5.98699E-03 
  4085  -1.51893E-03  4.55462E-04 -5.76452E-03 
  4086  -1.35719E-03  5.27012E-04 -5.90414E-03 
  4087  -1.49598E-03  5.67758E-04 -5.68640E-03 
  4088  -1.33002E-03  6.31375E-04 -5.81291E-03 
  4089  -1.46799E-03  6.80241E-04 -5.59636E-03 
  4090  -1.35966E-03  0.00000E+00 -6.40351E-03 
  4091  -1.47971E-03  0.00000E+00 -6.16515E-03 
  4092  -1.35729E-03  1.09518E-04 -6.38440E-03 
  4093  -1.47726E-03  1.19972E-04 -6.15090E-03 
  4094  -1.35018E-03  2.20024E-04 -6.35698E-03 
  4095  -1.46997E-03  2.37628E-04 -6.12253E-03 
  4096  -1.33835E-03  3.30390E-04 -6.30951E-03 
  4097  -1.45782E-03  3.56667E-04 -6.07718E-03 
  4098  -1.32177E-03  4.40894E-04 -6.24416E-03 
  4099  -1.44085E-03  4.75501E-04 -6.01375E-03 
  4100  -1.30049E-03  5.51562E-04 -6.16056E-03 

 Rigid Airport Pavement
                   FAASR3D (version 1.0 ) compiled 04/15/19
 n o d a l   p r i n t   o u t   f o r   t i m e   s t e p     1  ( at time  1.0000E+00 )
   node     x-disp       y-disp       z-disp
  4101  -1.41906E-03  5.92910E-04 -5.93478E-03 
  4102  -1.27459E-03  6.60927E-04 -6.06829E-03 
  4103  -1.39255E-03  7.10485E-04 -5.84371E-03 
  4104  -1.27844E-03  0.00000E+00 -6.63839E-03 
  4105  -1.38596E-03  0.00000E+00 -6.38869E-03 
  4106  -1.27623E-03  1.14149E-04 -6.61894E-03 
  4107  -1.38364E-03  1.24770E-04 -6.37423E-03 
  4108  -1.26958E-03  2.29330E-04 -6.59122E-03 
  4109  -1.37680E-03  2.47191E-04 -6.34554E-03 
  4110  -1.25848E-03  3.44395E-04 -6.54321E-03 
  4111  -1.36541E-03  3.71050E-04 -6.29971E-03 
  4112  -1.24296E-03  4.59652E-04 -6.47717E-03 
  4113  -1.34949E-03  4.94730E-04 -6.23565E-03 
  4114  -1.22303E-03  5.75083E-04 -6.39270E-03 
  4115  -1.32909E-03  6.17004E-04 -6.15594E-03 
  4116  -1.19880E-03  6.89252E-04 -6.29959E-03 
  4117  -1.30430E-03  7.39449E-04 -6.06413E-03 
  4118  -1.18025E-03  0.00000E+00 -6.84660E-03 
  4119  -1.27196E-03  0.00000E+00 -6.58380E-03 
  4120  -1.17822E-03  1.18509E-04 -6.82674E-03 
  4121  -1.26983E-03  1.29297E-04 -6.56909E-03 
  4122  -1.17210E-03  2.38082E-04 -6.79873E-03 
  4123  -1.26356E-03  2.56171E-04 -6.54010E-03 
  4124  -1.16192E-03  3.57566E-04 -6.75019E-03 
  4125  -1.25312E-03  3.84552E-04 -6.49383E-03 
  4126  -1.14769E-03  4.77272E-04 -6.68343E-03 
  4127  -1.23853E-03  5.12775E-04 -6.42915E-03 
  4128  -1.12942E-03  5.97178E-04 -6.59805E-03 
  4129  -1.21984E-03  6.39575E-04 -6.34871E-03 
  4130  -1.10721E-03  7.15783E-04 -6.50411E-03 
  4131  -1.19713E-03  7.66584E-04 -6.25615E-03 
  4132  -1.06502E-03  0.00000E+00 -7.02642E-03 
  4133  -1.14227E-03  0.00000E+00 -6.75215E-03 
  4134  -1.06319E-03  1.22517E-04 -7.00614E-03 
  4135  -1.14036E-03  1.33441E-04 -6.73718E-03 
  4136  -1.05771E-03  2.46110E-04 -6.97786E-03 
  4137  -1.13474E-03  2.64402E-04 -6.70790E-03 
  4138  -1.04860E-03  3.69638E-04 -6.92880E-03 
  4139  -1.12539E-03  3.96927E-04 -6.66119E-03 
  4140  -1.03586E-03  4.93407E-04 -6.86135E-03 
  4141  -1.11233E-03  5.29306E-04 -6.59589E-03 
  4142  -1.01951E-03  6.17392E-04 -6.77506E-03 
  4143  -1.09559E-03  6.60218E-04 -6.51472E-03 
  4144  -9.99607E-04  7.40014E-04 -6.68033E-03 
  4145  -1.07526E-03  7.91371E-04 -6.42144E-03 
  4146  -9.37616E-04  0.00000E+00 -7.17722E-03 
